Israel.Standard.Time,Depth.m,Temperature.C,PAR.umol/s m^2
           2024-06-06 10:49:00,45,21.328,39.8
           2024-06-06 10:59:00,45,21.387,40.7
           2024-06-06 11:09:00,45,21.387,40.6
           2024-06-06 11:19:00,45,21.353,42.3
           2024-06-06 11:29:00,45,21.336,41.7
           2024-06-06 11:39:00,45,21.378,41.8
           2024-06-06 11:49:00,45,21.378,44.6
           2024-06-06 11:59:00,45,21.378,43.8
           2024-06-06 12:09:00,45,21.42,44.3
           2024-06-06 12:19:00,45,21.429,46.4
           2024-06-06 12:29:00,45,21.445,47.5
           2024-06-06 12:39:00,45,21.454,52
           2024-06-06 12:49:00,45,21.462,54.3
           2024-06-06 12:59:00,45,21.47,56.4
           2024-06-06 13:09:00,45,21.496,58.6
           2024-06-06 13:19:00,45,21.529,59.8
           2024-06-06 13:29:00,45,21.554,61.1
           2024-06-06 13:39:00,45,21.588,62.4
           2024-06-06 13:49:00,45,21.655,62.7
           2024-06-06 13:59:00,45,21.688,60.4
           2024-06-06 14:09:00,45,21.688,59.3
           2024-06-06 14:19:00,45,21.705,57
           2024-06-06 14:29:00,45,21.705,55.1
           2024-06-06 14:39:00,45,21.747,53.7
           2024-06-06 14:49:00,45,21.772,50.3
           2024-06-06 14:59:00,45,21.797,48.3
           2024-06-06 15:09:00,45,21.814,44.8
           2024-06-06 15:19:00,45,21.806,40.7
           2024-06-06 15:29:00,45,21.831,38.6
           2024-06-06 15:39:00,45,21.856,33.5
           2024-06-06 15:49:00,45,21.881,36.9
           2024-06-06 15:59:00,45,21.864,27.3
           2024-06-06 16:09:00,45,21.873,24
           2024-06-06 16:19:00,45,21.873,19
           2024-06-06 16:29:00,45,21.915,29.6
           2024-06-06 16:39:00,45,21.923,26.4
           2024-06-06 16:49:00,45,21.99,16.6
           2024-06-06 16:59:00,45,22.015,19.4
           2024-06-06 17:09:00,45,22.049,16.8
           2024-06-06 17:19:00,45,22.09,14.5
           2024-06-06 17:29:00,45,22.149,14
           2024-06-06 17:39:00,45,22.216,9.8
           2024-06-06 17:49:00,45,22.233,7.4
           2024-06-06 17:59:00,45,22.308,10.1
           2024-06-06 18:09:00,45,22.35,9.2
           2024-06-06 18:19:00,45,22.392,5.8
           2024-06-06 18:29:00,45,22.241,6
           2024-06-06 18:39:00,45,22.007,4
           2024-06-06 18:49:00,45,22.007,2.6
           2024-06-06 18:59:00,45,22.023,2.7
           2024-06-06 19:09:00,45,22.023,1.5
           2024-06-06 19:19:00,45,21.973,1.1
           2024-06-06 19:29:00,45,21.898,0.8
           2024-06-06 19:39:00,45,21.479,0.5
           2024-06-06 19:49:00,45,21.387,0.2
           2024-06-06 19:59:00,45,21.294,0.1
           2024-06-06 20:09:00,45,21.051,0
           2024-06-06 20:19:00,45,20.976,-0.1
           2024-06-06 20:29:00,45,20.959,0
           2024-06-06 20:39:00,45,20.984,0.1
           2024-06-06 20:49:00,45,21.068,0.1
           2024-06-06 20:59:00,45,21.169,-0.1
           2024-06-06 21:09:00,45,21.32,0.1
           2024-06-06 21:19:00,45,21.328,0
           2024-06-06 21:29:00,45,21.294,0
           2024-06-06 21:39:00,45,21.244,0
           2024-06-06 21:49:00,45,21.177,0
           2024-06-06 21:59:00,45,21.144,-0.1
           2024-06-06 22:09:00,45,21.118,0
           2024-06-06 22:19:00,45,21.085,-0.1
           2024-06-06 22:29:00,45,21.076,0
           2024-06-06 22:39:00,45,21.068,0
           2024-06-06 22:49:00,45,21.085,-0.1
           2024-06-06 22:59:00,45,21.093,0.1
           2024-06-06 23:09:00,45,21.118,0
           2024-06-06 23:19:00,45,21.118,0
           2024-06-06 23:29:00,45,21.127,0.1
           2024-06-06 23:39:00,45,21.11,0
           2024-06-06 23:49:00,45,21.118,0
           2024-06-06 23:59:00,45,21.127,0
           2024-06-07 00:09:00,45,21.11,0
           2024-06-07 00:19:00,45,21.102,-0.1
           2024-06-07 00:29:00,45,21.085,-0.2
           2024-06-07 00:39:00,45,21.076,0
           2024-06-07 00:49:00,45,21.076,0
           2024-06-07 00:59:00,45,21.06,-0.1
           2024-06-07 01:09:00,45,21.06,0
           2024-06-07 01:19:00,45,21.051,0.1
           2024-06-07 01:29:00,45,21.034,-0.1
           2024-06-07 01:39:00,45,21.009,-0.1
           2024-06-07 01:49:00,45,20.976,0
           2024-06-07 01:59:00,45,20.976,0.1
           2024-06-07 02:09:00,45,20.993,-0.1
           2024-06-07 02:19:00,45,21.034,0
           2024-06-07 02:29:00,45,21.068,0
           2024-06-07 02:39:00,45,21.085,-0.1
           2024-06-07 02:49:00,45,21.085,0
           2024-06-07 02:59:00,45,21.093,0
           2024-06-07 03:09:00,45,21.102,-0.1
           2024-06-07 03:19:00,45,21.085,0
           2024-06-07 03:29:00,45,21.076,0
           2024-06-07 03:39:00,45,21.068,0.2
           2024-06-07 03:49:00,45,21.093,0.1
           2024-06-07 03:59:00,45,21.093,0
           2024-06-07 04:09:00,45,21.093,0
           2024-06-07 04:19:00,45,21.127,0
           2024-06-07 04:29:00,45,21.144,-0.1
           2024-06-07 04:39:00,45,21.152,0.1
           2024-06-07 04:49:00,45,21.16,0.1
           2024-06-07 04:59:00,45,21.169,0.1
           2024-06-07 05:09:00,45,21.177,0
           2024-06-07 05:19:00,45,21.194,0
           2024-06-07 05:29:00,45,21.202,0
           2024-06-07 05:39:00,45,21.211,0.2
           2024-06-07 05:49:00,45,21.185,0.4
           2024-06-07 05:59:00,45,21.185,0.6
           2024-06-07 06:09:00,45,21.185,0.7
           2024-06-07 06:19:00,45,21.219,1.2
           2024-06-07 06:29:00,45,21.253,2
           2024-06-07 06:39:00,45,21.269,2.7
           2024-06-07 06:49:00,45,21.286,3.1
           2024-06-07 06:59:00,45,21.286,4.5
           2024-06-07 07:09:00,45,21.303,4.4
           2024-06-07 07:19:00,45,21.303,6.4
           2024-06-07 07:29:00,45,21.328,6.6
           2024-06-07 07:39:00,45,21.37,7.6
           2024-06-07 07:49:00,45,21.395,8.7
           2024-06-07 07:59:00,45,21.454,9.1
           2024-06-07 08:09:00,45,21.462,10.6
           2024-06-07 08:19:00,45,21.487,12.1
           2024-06-07 08:29:00,45,21.487,13.7
           2024-06-07 08:39:00,45,21.529,15.2
           2024-06-07 08:49:00,45,21.529,17.4
           2024-06-07 08:59:00,45,21.529,19.1
           2024-06-07 09:09:00,45,21.546,21.2
           2024-06-07 09:19:00,45,21.554,25.5
           2024-06-07 09:29:00,45,21.563,24.8
           2024-06-07 09:39:00,45,21.563,26.3
           2024-06-07 09:49:00,45,21.571,24.4
           2024-06-07 09:59:00,45,21.563,29.5
           2024-06-07 10:09:00,45,21.546,31.8
           2024-06-07 10:19:00,45,21.529,34.8
           2024-06-07 10:29:00,45,21.538,36.1
           2024-06-07 10:39:00,45,21.529,40.1
           2024-06-07 10:49:00,45,21.521,41.9
           2024-06-07 10:59:00,45,21.504,44.6
           2024-06-07 11:09:00,45,21.521,46.8
           2024-06-07 11:19:00,45,21.521,49.2
           2024-06-07 11:29:00,45,21.538,51.4
           2024-06-07 11:39:00,45,21.529,53.8
           2024-06-07 11:49:00,45,21.538,56.6
           2024-06-07 11:59:00,45,21.529,59.3
           2024-06-07 12:09:00,45,21.521,62
           2024-06-07 12:19:00,45,21.538,64.2
           2024-06-07 12:29:00,45,21.538,67.6
           2024-06-07 12:39:00,45,21.538,70.5
           2024-06-07 12:49:00,45,21.554,75.3
           2024-06-07 12:59:00,45,21.563,78.8
           2024-06-07 13:09:00,45,21.546,79.2
           2024-06-07 13:19:00,45,21.563,81.4
           2024-06-07 13:29:00,45,21.571,83.9
           2024-06-07 13:39:00,45,21.588,83.4
           2024-06-07 13:49:00,45,21.579,82.5
           2024-06-07 13:59:00,45,21.579,81
           2024-06-07 14:09:00,45,21.588,76.5
           2024-06-07 14:19:00,45,21.596,77.2
           2024-06-07 14:29:00,45,21.588,74.5
           2024-06-07 14:39:00,45,21.596,73.5
           2024-06-07 14:49:00,45,21.588,71.2
           2024-06-07 14:59:00,45,21.605,70
           2024-06-07 15:09:00,45,21.63,70.4
           2024-06-07 15:19:00,45,21.638,68
           2024-06-07 15:29:00,45,21.655,66.8
           2024-06-07 15:39:00,45,21.672,60.3
           2024-06-07 15:49:00,45,21.663,59.9
           2024-06-07 15:59:00,45,21.68,55.9
           2024-06-07 16:09:00,45,21.68,52.1
           2024-06-07 16:19:00,45,21.68,49
           2024-06-07 16:29:00,45,21.688,46.1
           2024-06-07 16:39:00,45,21.688,43.1
           2024-06-07 16:49:00,45,21.697,38.1
           2024-06-07 16:59:00,45,21.705,34.1
           2024-06-07 17:09:00,45,21.705,31.7
           2024-06-07 17:19:00,45,21.713,28.3
           2024-06-07 17:29:00,45,21.697,23.9
           2024-06-07 17:39:00,45,21.68,21
           2024-06-07 17:49:00,45,21.672,19.2
           2024-06-07 17:59:00,45,21.68,17
           2024-06-07 18:09:00,45,21.638,15
           2024-06-07 18:19:00,45,21.621,12.8
           2024-06-07 18:29:00,45,21.605,10.8
           2024-06-07 18:39:00,45,21.621,9
           2024-06-07 18:49:00,45,21.621,7.1
           2024-06-07 18:59:00,45,21.605,5.5
           2024-06-07 19:09:00,45,21.571,4
           2024-06-07 19:19:00,45,21.538,3
           2024-06-07 19:29:00,45,21.605,1.7
           2024-06-07 19:39:00,45,21.596,1
           2024-06-07 19:49:00,45,21.546,0.5
           2024-06-07 19:59:00,45,21.521,0.2
           2024-06-07 20:09:00,45,21.504,0.1
           2024-06-07 20:19:00,45,21.47,0
           2024-06-07 20:29:00,45,21.437,-0.1
           2024-06-07 20:39:00,45,21.37,0
           2024-06-07 20:49:00,45,21.227,-0.1
           2024-06-07 20:59:00,45,21.135,0
           2024-06-07 21:09:00,45,21.043,0
           2024-06-07 21:19:00,45,21.001,0.1
           2024-06-07 21:29:00,45,20.993,-0.1
           2024-06-07 21:39:00,45,21.026,0
           2024-06-07 21:49:00,45,21.009,-0.1
           2024-06-07 21:59:00,45,21.009,0
           2024-06-07 22:09:00,45,21.009,-0.1
           2024-06-07 22:19:00,45,21.001,0
           2024-06-07 22:29:00,45,21.009,0
           2024-06-07 22:39:00,45,21.001,0.1
           2024-06-07 22:49:00,45,21.009,-0.1
           2024-06-07 22:59:00,45,20.993,-0.1
           2024-06-07 23:09:00,45,20.984,0
           2024-06-07 23:19:00,45,20.967,-0.1
           2024-06-07 23:29:00,45,20.951,-0.1
           2024-06-07 23:39:00,45,20.967,0
           2024-06-07 23:49:00,45,20.951,0
           2024-06-07 23:59:00,45,20.959,0.1
           2024-06-08 00:09:00,45,20.925,0.1
           2024-06-08 00:19:00,45,20.917,0
           2024-06-08 00:29:00,45,20.925,0
           2024-06-08 00:39:00,45,20.925,0
           2024-06-08 00:49:00,45,20.909,0
           2024-06-08 00:59:00,45,20.925,0
           2024-06-08 01:09:00,45,20.942,0
           2024-06-08 01:19:00,45,20.942,0.1
           2024-06-08 01:29:00,45,20.925,0.1
           2024-06-08 01:39:00,45,20.959,-0.1
           2024-06-08 01:49:00,45,20.976,0
           2024-06-08 01:59:00,45,20.984,-0.1
           2024-06-08 02:09:00,45,21.026,0
           2024-06-08 02:19:00,45,21.068,-0.1
           2024-06-08 02:29:00,45,21.085,-0.1
           2024-06-08 02:39:00,45,21.11,0
           2024-06-08 02:49:00,45,21.144,0
           2024-06-08 02:59:00,45,21.169,0
           2024-06-08 03:09:00,45,21.202,-0.1
           2024-06-08 03:19:00,45,21.236,-0.1
           2024-06-08 03:29:00,45,21.261,-0.1
           2024-06-08 03:39:00,45,21.261,0
           2024-06-08 03:49:00,45,21.286,0
           2024-06-08 03:59:00,45,21.294,-0.1
           2024-06-08 04:09:00,45,21.311,0
           2024-06-08 04:19:00,45,21.345,0
           2024-06-08 04:29:00,45,21.345,0.1
           2024-06-08 04:39:00,45,21.362,0
           2024-06-08 04:49:00,45,21.37,0
           2024-06-08 04:59:00,45,21.395,0
           2024-06-08 05:09:00,45,21.395,-0.1
           2024-06-08 05:19:00,45,21.403,-0.1
           2024-06-08 05:29:00,45,21.403,0.1
           2024-06-08 05:39:00,45,21.42,0.3
           2024-06-08 05:49:00,45,21.454,0.6
           2024-06-08 05:59:00,45,21.454,1
           2024-06-08 06:09:00,45,21.479,1.5
           2024-06-08 06:19:00,45,21.496,2.3
           2024-06-08 06:29:00,45,21.538,2.9
           2024-06-08 06:39:00,45,21.538,3.8
           2024-06-08 06:49:00,45,21.546,4.5
           2024-06-08 06:59:00,45,21.563,5.6
           2024-06-08 07:09:00,45,21.563,6.7
           2024-06-08 07:19:00,45,21.588,8.2
           2024-06-08 07:29:00,45,21.588,9.1
           2024-06-08 07:39:00,45,21.621,9.9
           2024-06-08 07:49:00,45,21.613,11.4
           2024-06-08 07:59:00,45,21.638,12.4
           2024-06-08 08:09:00,45,21.63,14.9
           2024-06-08 08:19:00,45,21.63,13.3
           2024-06-08 08:29:00,45,21.638,14.2
           2024-06-08 08:39:00,45,21.613,15.2
           2024-06-08 08:49:00,45,21.596,17
           2024-06-08 08:59:00,45,21.588,17.9
           2024-06-08 09:09:00,45,21.571,16.4
           2024-06-08 09:19:00,45,21.546,20.8
           2024-06-08 09:29:00,45,21.554,21.3
           2024-06-08 09:39:00,45,21.546,22.9
           2024-06-08 09:49:00,45,21.529,22.9
           2024-06-08 09:59:00,45,21.487,27.7
           2024-06-08 10:09:00,45,21.479,29.4
           2024-06-08 10:19:00,45,21.47,30.1
           2024-06-08 10:29:00,45,21.479,30.9
           2024-06-08 10:39:00,45,21.47,33.4
           2024-06-08 10:49:00,45,21.47,35.1
           2024-06-08 10:59:00,45,21.487,37.4
           2024-06-08 11:09:00,45,21.47,38.8
           2024-06-08 11:19:00,45,21.496,40.3
           2024-06-08 11:29:00,45,21.504,42.5
           2024-06-08 11:39:00,45,21.504,44.3
           2024-06-08 11:49:00,45,21.512,45.6
           2024-06-08 11:59:00,45,21.538,46.3
           2024-06-08 12:09:00,45,21.563,46.4
           2024-06-08 12:19:00,45,21.571,49.9
           2024-06-08 12:29:00,45,21.588,50.9
           2024-06-08 12:39:00,45,21.588,47.2
           2024-06-08 12:49:00,45,21.588,53.8
           2024-06-08 12:59:00,45,21.588,54.5
           2024-06-08 13:09:00,45,21.63,57.5
           2024-06-08 13:19:00,45,21.672,55.3
           2024-06-08 13:29:00,45,21.722,56.2
           2024-06-08 13:39:00,45,21.764,57.7
           2024-06-08 13:49:00,45,21.814,54.4
           2024-06-08 13:59:00,45,21.848,57.4
           2024-06-08 14:09:00,45,21.881,59.2
           2024-06-08 14:19:00,45,21.873,58.1
           2024-06-08 14:29:00,45,21.873,64.2
           2024-06-08 14:39:00,45,21.881,57.8
           2024-06-08 14:49:00,45,21.898,56
           2024-06-08 14:59:00,45,21.906,56.8
           2024-06-08 15:09:00,45,21.923,53.4
           2024-06-08 15:19:00,45,21.94,50.6
           2024-06-08 15:29:00,45,21.94,47.7
           2024-06-08 15:39:00,45,21.998,44.8
           2024-06-08 15:49:00,45,22.049,43.7
           2024-06-08 15:59:00,45,22.099,40.8
           2024-06-08 16:09:00,45,22.116,39.9
           2024-06-08 16:19:00,45,22.124,36
           2024-06-08 16:29:00,45,22.157,34.2
           2024-06-08 16:39:00,45,22.174,31.3
           2024-06-08 16:49:00,45,22.199,27.8
           2024-06-08 16:59:00,45,22.208,25.4
           2024-06-08 17:09:00,45,22.216,22.4
           2024-06-08 17:19:00,45,22.233,19.5
           2024-06-08 17:29:00,45,22.241,17.7
           2024-06-08 17:39:00,45,22.266,15.3
           2024-06-08 17:49:00,45,22.291,13.7
           2024-06-08 17:59:00,45,22.308,11.5
           2024-06-08 18:09:00,45,22.308,9.9
           2024-06-08 18:19:00,45,22.3,8.2
           2024-06-08 18:29:00,45,22.3,6.8
           2024-06-08 18:39:00,45,22.283,5.5
           2024-06-08 18:49:00,45,22.283,4.4
           2024-06-08 18:59:00,45,22.275,3.2
           2024-06-08 19:09:00,45,22.275,2.5
           2024-06-08 19:19:00,45,22.291,1.6
           2024-06-08 19:29:00,45,22.308,1
           2024-06-08 19:39:00,45,22.316,0.6
           2024-06-08 19:49:00,45,22.266,0.3
           2024-06-08 19:59:00,45,22.216,0.1
           2024-06-08 20:09:00,45,22.174,-0.1
           2024-06-08 20:19:00,45,22.141,-0.1
           2024-06-08 20:29:00,45,22.099,0.1
           2024-06-08 20:39:00,45,22.074,0
           2024-06-08 20:49:00,45,22.049,0
           2024-06-08 20:59:00,45,22.007,-0.1
           2024-06-08 21:09:00,45,21.99,0
           2024-06-08 21:19:00,45,21.956,0.1
           2024-06-08 21:29:00,45,21.956,-0.1
           2024-06-08 21:39:00,45,21.931,-0.1
           2024-06-08 21:49:00,45,21.915,-0.1
           2024-06-08 21:59:00,45,21.923,0
           2024-06-08 22:09:00,45,21.915,0
           2024-06-08 22:19:00,45,21.889,0
           2024-06-08 22:29:00,45,21.856,0
           2024-06-08 22:39:00,45,21.789,0
           2024-06-08 22:49:00,45,21.722,-0.1
           2024-06-08 22:59:00,45,21.68,-0.1
           2024-06-08 23:09:00,45,21.605,-0.1
           2024-06-08 23:19:00,45,21.538,0
           2024-06-08 23:29:00,45,21.554,0
           2024-06-08 23:39:00,45,21.596,-0.1
           2024-06-08 23:49:00,45,21.655,0
           2024-06-08 23:59:00,45,21.655,0
           2024-06-09 00:09:00,45,21.663,0
           2024-06-09 00:19:00,45,21.655,0.1
           2024-06-09 00:29:00,45,21.672,0
           2024-06-09 00:39:00,45,21.655,-0.1
           2024-06-09 00:49:00,45,21.646,0.1
           2024-06-09 00:59:00,45,21.638,0
           2024-06-09 01:09:00,45,21.68,0
           2024-06-09 01:19:00,45,21.688,0
           2024-06-09 01:29:00,45,21.705,0.1
           2024-06-09 01:39:00,45,21.713,-0.1
           2024-06-09 01:49:00,45,21.705,-0.1
           2024-06-09 01:59:00,45,21.688,0
           2024-06-09 02:09:00,45,21.672,-0.1
           2024-06-09 02:19:00,45,21.68,0
           2024-06-09 02:29:00,45,21.663,0
           2024-06-09 02:39:00,45,21.663,0
           2024-06-09 02:49:00,45,21.663,0
           2024-06-09 02:59:00,45,21.672,-0.1
           2024-06-09 03:09:00,45,21.672,0
           2024-06-09 03:19:00,45,21.68,0
           2024-06-09 03:29:00,45,21.697,-0.1
