moduleColor,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,GOSLIM_ID,GOSLIM_Name
MEyellow,GO:0005694,chromosome,11/51,86/2350,0.127906976744186,5.8937528499772,6.88509849560224,1.19118205556093e-6,2.64532316867022e-5,2.08663867528251e-5,ACROYT_G000034/ACROYT_G002586/ACROYT_G005307/ACROYT_G006387/ACROYT_G011372/ACROYT_G019542/ACROYT_G025257/ACROYT_G025577/ACROYT_G026623/ACROYT_G035139/ACROYT_G043362,11,GO:0005694;GO:0043226,chromosome;organelle
MEyellow,GO:0043233,organelle lumen,26/51,487/2350,0.053388090349076,2.46003945726134,5.38864727172368,1.21601913462156e-6,2.65047133601774e-5,2.09069956478795e-5,ACROYT_G000034/ACROYT_G001680/ACROYT_G001909/ACROYT_G002586/ACROYT_G005307/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G009087/ACROYT_G011372/ACROYT_G011871/ACROYT_G013715/ACROYT_G015863/ACROYT_G019542/ACROYT_G020079/ACROYT_G024930/ACROYT_G025577/ACROYT_G025947/ACROYT_G026803/ACROYT_G030730/ACROYT_G030732/ACROYT_G035139/ACROYT_G039131/ACROYT_G039442/ACROYT_G039803/ACROYT_G043362,26,NA,NA
MEyellow,GO:0031974,membrane-enclosed lumen,26/51,488/2350,0.0532786885245902,2.45499839279974,5.37699579792138,1.26820180862995e-6,2.7139518704681e-5,2.14077319657726e-5,ACROYT_G000034/ACROYT_G001680/ACROYT_G001909/ACROYT_G002586/ACROYT_G005307/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G009087/ACROYT_G011372/ACROYT_G011871/ACROYT_G013715/ACROYT_G015863/ACROYT_G019542/ACROYT_G020079/ACROYT_G024930/ACROYT_G025577/ACROYT_G025947/ACROYT_G026803/ACROYT_G030730/ACROYT_G030732/ACROYT_G035139/ACROYT_G039131/ACROYT_G039442/ACROYT_G039803/ACROYT_G043362,26,NA,NA
MEyellow,GO:0005876,spindle microtubule,5/51,11/2350,0.454545454545455,20.9447415329768,9.87340052683416,1.65307092374803e-6,3.4744008522347e-5,2.74061758410858e-5,ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G020690/ACROYT_G037002,5,NA,NA
MEyellow,GO:0005856,cytoskeleton,14/51,153/2350,0.0915032679738562,4.2163270536973,6.12700170954275,2.15164751889413e-6,4.44296338550595e-5,3.50462255155055e-5,ACROYT_G001909/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G011871/ACROYT_G019542/ACROYT_G020240/ACROYT_G020690/ACROYT_G024930/ACROYT_G025947/ACROYT_G035139/ACROYT_G037002,14,GO:0005856;GO:0043226,cytoskeleton;organelle
MEyellow,GO:0005874,microtubule,7/51,31/2350,0.225806451612903,10.404807084124,7.84941832570512,2.62684896297171e-6,5.28886865950232e-5,4.1718751130716303e-05,ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G011871/ACROYT_G020690/ACROYT_G035139/ACROYT_G037002,7,NA,NA
MEyellow,GO:0007292,female gamete generation,11/51,93/2350,0.118279569892473,5.45013704406494,6.52087974206496,2.65117460416854e-6,5.28886865950232e-5,4.1718751130716303e-05,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G013715/ACROYT_G020690/ACROYT_G024930/ACROYT_G029490/ACROYT_G037002,11,GO:0022414,reproductive process
MEyellow,GO:0005875,microtubule associated complex,5/51,12/2350,0.416666666666667,19.1993464052288,9.41198598516778,2.78754384120931e-6,5.37858869033338e-5,4.24264653657742e-5,ACROYT_G006387/ACROYT_G007708/ACROYT_G011372/ACROYT_G020690/ACROYT_G037002,5,NA,NA
MEyellow,GO:1901991,negative regulation of mitotic cell cycle phase transition,5/51,12/2350,0.416666666666667,19.1993464052288,9.41198598516778,2.78754384120931e-6,5.37858869033338e-5,4.24264653657742e-5,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G019542/ACROYT_G039442,5,NA,NA
MEyellow,GO:0005813,centrosome,8/51,45/2350,0.177777777777778,8.1917211328976,7.25371923509646,3.26942573102329e-6,6.0817470428837e-5,4.79729990772564e-5,ACROYT_G001909/ACROYT_G002586/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G020240/ACROYT_G025947/ACROYT_G037002,8,GO:0005815,microtubule organizing center
MEyellow,GO:0006974,DNA damage response,9/51,60/2350,0.15,6.91176470588235,6.90767880139339,3.29065286511405e-6,6.0817470428837e-5,4.79729990772564e-5,ACROYT_G000034/ACROYT_G001909/ACROYT_G002586/ACROYT_G006757/ACROYT_G009087/ACROYT_G011372/ACROYT_G025577/ACROYT_G039131/ACROYT_G039442,9,NA,NA
MEyellow,GO:0000910,cytokinesis,7/51,32/2350,0.21875,10.0796568627451,7.70095915905215,3.30698224931654e-6,6.0817470428837e-5,4.79729990772564e-5,ACROYT_G002586/ACROYT_G006387/ACROYT_G007708/ACROYT_G011372/ACROYT_G024930/ACROYT_G029490/ACROYT_G035139,7,GO:0000910,cytokinesis
MEyellow,GO:0070925,organelle assembly,10/51,77/2350,0.12987012987013,5.98421186656481,6.62215360642234,3.41177225390055e-6,6.17793221975531e-5,4.87317105739318e-5,ACROYT_G001680/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G011871/ACROYT_G019542/ACROYT_G020690/ACROYT_G024930/ACROYT_G037002,10,NA,NA
MEyellow,GO:0005815,microtubule organizing center,9/51,61/2350,0.147540983606557,6.79845708775313,6.83300249699595,3.79719360529837e-6,6.77166192944875e-5,5.34150679405608e-5,ACROYT_G001909/ACROYT_G002586/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G011871/ACROYT_G020240/ACROYT_G025947/ACROYT_G037002,9,GO:0005815,microtubule organizing center
MEyellow,GO:0051301,cell division,9/51,62/2350,0.145161290322581,6.6888045540797,6.75998852591723,4.36949608256739e-6,7.18416968910471e-5,5.66689412492989e-5,ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G020690/ACROYT_G024930/ACROYT_G029490/ACROYT_G035139,9,NA,NA
MEyellow,GO:0000281,mitotic cytokinesis,6/51,22/2350,0.272727272727273,12.5668449197861,8.11693141068974,4.43307612556125e-6,7.18416968910471e-5,5.66689412492989e-5,ACROYT_G002586/ACROYT_G006387/ACROYT_G007708/ACROYT_G024930/ACROYT_G029490/ACROYT_G035139,6,GO:0000910,cytokinesis
MEyellow,GO:0000077,DNA damage checkpoint signaling,5/51,13/2350,0.384615384615385,17.7224736048265,9.00326327165966,4.4557721946019e-6,7.18416968910471e-5,5.66689412492989e-5,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G025577/ACROYT_G039442,5,NA,NA
MEyellow,GO:0007093,mitotic cell cycle checkpoint signaling,5/51,13/2350,0.384615384615385,17.7224736048265,9.00326327165966,4.4557721946019e-6,7.18416968910471e-5,5.66689412492989e-5,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G019542/ACROYT_G039442,5,NA,NA
MEyellow,GO:0007098,centrosome cycle,5/51,13/2350,0.384615384615385,17.7224736048265,9.00326327165966,4.4557721946019e-6,7.18416968910471e-5,5.66689412492989e-5,ACROYT_G001909/ACROYT_G006757/ACROYT_G011372/ACROYT_G029490/ACROYT_G037002,5,NA,NA
MEyellow,GO:0031023,microtubule organizing center organization,5/51,13/2350,0.384615384615385,17.7224736048265,9.00326327165966,4.4557721946019e-6,7.18416968910471e-5,5.66689412492989e-5,ACROYT_G001909/ACROYT_G006757/ACROYT_G011372/ACROYT_G029490/ACROYT_G037002,5,NA,NA
MEyellow,GO:0031145,anaphase-promoting complex-dependent catabolic process,5/51,13/2350,0.384615384615385,17.7224736048265,9.00326327165966,4.4557721946019e-6,7.18416968910471e-5,5.66689412492989e-5,ACROYT_G001680/ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G012516,5,GO:0030163,protein catabolic process
MEyellow,GO:0010948,negative regulation of cell cycle process,7/51,34/2350,0.205882352941176,9.48673587081892,7.42280373862627,5.11280580878288e-6,8.03861820887622e-5,6.3408856237793e-5,ACROYT_G002586/ACROYT_G006757/ACROYT_G009087/ACROYT_G011372/ACROYT_G019542/ACROYT_G037002/ACROYT_G039442,7,NA,NA
MEyellow,GO:0006996,organelle organization,20/51,326/2350,0.0613496932515337,2.82689763021773,5.29267064333482,5.12231406682852e-6,8.03861820887622e-5,6.3408856237793e-5,ACROYT_G000034/ACROYT_G001680/ACROYT_G001909/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G009087/ACROYT_G011372/ACROYT_G011871/ACROYT_G013715/ACROYT_G019542/ACROYT_G020690/ACROYT_G024930/ACROYT_G025257/ACROYT_G025577/ACROYT_G029490/ACROYT_G035139/ACROYT_G037002/ACROYT_G043362,20,NA,NA
MEyellow,GO:0008017,microtubule binding,6/51,23/2350,0.260869565217391,12.0204603580563,7.90901818057088,5.89897739621675e-6,9.0170083056456e-5,7.11264260213694e-5,ACROYT_G007708/ACROYT_G019542/ACROYT_G020690/ACROYT_G024930/ACROYT_G035139/ACROYT_G037002,6,GO:0008092,cytoskeletal protein binding
MEyellow,GO:0071103,DNA conformation change,6/51,23/2350,0.260869565217391,12.0204603580563,7.90901818057088,5.89897739621675e-6,9.0170083056456e-5,7.11264260213694e-5,ACROYT_G000034/ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G035139/ACROYT_G043362,6,NA,NA
MEyellow,GO:0031570,DNA integrity checkpoint signaling,5/51,14/2350,0.357142857142857,16.4565826330532,8.63770145517121,6.81800511663355e-6,1.0288194900356e-4,8.11535831696464e-5,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G025577/ACROYT_G039442,5,NA,NA
MEyellow,GO:0022414,reproductive process,18/51,274/2350,0.0656934306569343,3.02705023615286,5.3159786678498,7.10539166568196e-6,1.0586134165199e-4,8.35037368305329e-5,ACROYT_G001680/ACROYT_G002586/ACROYT_G005307/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G013715/ACROYT_G020690/ACROYT_G024930/ACROYT_G025577/ACROYT_G025947/ACROYT_G026623/ACROYT_G028580/ACROYT_G029490/ACROYT_G037002/ACROYT_G043015/ACROYT_G043362,18,GO:0022414,reproductive process
MEyellow,GO:0006259,DNA metabolic process,9/51,66/2350,0.136363636363636,6.28342245989305,6.48330371385326,7.4642684466991e-6,1.0981804952206e-4,8.66247996051133e-5,ACROYT_G000034/ACROYT_G001909/ACROYT_G006757/ACROYT_G009087/ACROYT_G013715/ACROYT_G028580/ACROYT_G039131/ACROYT_G039442/ACROYT_G043362,9,NA,NA
MEyellow,GO:0098687,chromosomal region,6/51,24/2350,0.25,11.5196078431373,7.71360555087751,7.73585115097077e-6,1.1240860252706e-4,8.86682354146358e-5,ACROYT_G002586/ACROYT_G005307/ACROYT_G006387/ACROYT_G011372/ACROYT_G019542/ACROYT_G025257,6,NA,NA
MEyellow,GO:0000793,condensed chromosome,6/51,25/2350,0.24,11.0588235294118,7.5294425775045,1.00112237542711e-5,1.4265818581075e-4,1.1252919544344e-4,ACROYT_G002586/ACROYT_G005307/ACROYT_G006387/ACROYT_G011372/ACROYT_G019542/ACROYT_G025257,6,GO:0043226;GO:0005694,organelle;chromosome
MEyellow,GO:0000922,spindle pole,5/51,15/2350,0.333333333333333,15.359477124183,8.30802747283966,1.00600080053465e-5,1.4265818581075e-4,1.1252919544344e-4,ACROYT_G002586/ACROYT_G011372/ACROYT_G019542/ACROYT_G020690/ACROYT_G037002,5,NA,NA
MEyellow,GO:0045787,positive regulation of cell cycle,8/51,54/2350,0.148148148148148,6.82643427741467,6.45016613536851,1.3595628792958e-5,1.9050065582513e-4,1.5026747613269e-4,ACROYT_G001680/ACROYT_G002586/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G024930/ACROYT_G029490/ACROYT_G035139,8,NA,NA
MEyellow,GO:0070507,regulation of microtubule cytoskeleton organization,5/51,16/2350,0.3125,14.3995098039216,8.0085812696396,1.43938281020551e-5,1.9931218442492e-4,1.5721803574009e-4,ACROYT_G007708/ACROYT_G011372/ACROYT_G011871/ACROYT_G024930/ACROYT_G037002,5,NA,NA
MEyellow,GO:0044703,multi-organism reproductive process,15/51,209/2350,0.0717703349282297,3.30706445257529,5.20333332693513,1.85081346887153e-5,2.5330319219323e-4,1.9980630104586e-4,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G013715/ACROYT_G020690/ACROYT_G024930/ACROYT_G025947/ACROYT_G026623/ACROYT_G028580/ACROYT_G029490/ACROYT_G037002/ACROYT_G043015,15,GO:0022414,reproductive process
MEyellow,GO:0090068,positive regulation of cell cycle process,7/51,41/2350,0.170731707317073,7.86704925872788,6.60552340012036,1.90205790793445e-5,2.5732438593549e-4,2.029782304656e-4,ACROYT_G002586/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G024930/ACROYT_G029490/ACROYT_G035139,7,NA,NA
MEyellow,GO:1901988,negative regulation of cell cycle phase transition,5/51,17/2350,0.294117647058824,13.5524798154556,7.73488273223949,2.00583698794153e-5,2.6828069713718e-4,2.1162060088091e-4,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G019542/ACROYT_G039442,5,NA,NA
MEyellow,GO:0045786,negative regulation of cell cycle,8/51,60/2350,0.133333333333333,6.1437908496732,6.01032970336826,3.02668922842328e-5,3.9956696773171e-4,3.1517959624323e-4,ACROYT_G002586/ACROYT_G006757/ACROYT_G009087/ACROYT_G011372/ACROYT_G019542/ACROYT_G025577/ACROYT_G037002/ACROYT_G039442,8,NA,NA
MEyellow,GO:0007018,microtubule-based movement,6/51,30/2350,0.2,9.2156862745098,6.74400048090917,3.08926032825711e-5,3.9956696773171e-4,3.1517959624323e-4,ACROYT_G002586/ACROYT_G006387/ACROYT_G007708/ACROYT_G020690/ACROYT_G024930/ACROYT_G037002,6,GO:0007018,microtubule-based movement
MEyellow,GO:0061640,cytoskeleton-dependent cytokinesis,6/51,30/2350,0.2,9.2156862745098,6.74400048090917,3.08926032825711e-5,3.9956696773171e-4,3.1517959624323e-4,ACROYT_G002586/ACROYT_G006387/ACROYT_G007708/ACROYT_G024930/ACROYT_G029490/ACROYT_G035139,6,GO:0000910,cytokinesis
MEyellow,GO:0051656,establishment of organelle localization,8/51,61/2350,0.131147540983607,6.04307296689167,5.94284473503905,3.4262318499921e-5,4.3833422689572e-4,3.4575932399233e-4,ACROYT_G002586/ACROYT_G006387/ACROYT_G007708/ACROYT_G011372/ACROYT_G019542/ACROYT_G029490/ACROYT_G035139/ACROYT_G037002,8,NA,NA
MEyellow,GO:0000776,kinetochore,4/51,10/2350,0.4,18.4313725490196,8.22584964335877,3.75809724277975e-5,4.705617505055e-4,3.7118048915249e-4,ACROYT_G002586/ACROYT_G006387/ACROYT_G019542/ACROYT_G025257,4,GO:0043226,organelle
MEyellow,GO:0050000,chromosome localization,4/51,10/2350,0.4,18.4313725490196,8.22584964335877,3.75809724277975e-5,4.705617505055e-4,3.7118048915249e-4,ACROYT_G002586/ACROYT_G006387/ACROYT_G019542/ACROYT_G037002,4,NA,NA
MEyellow,GO:0019953,sexual reproduction,14/51,195/2350,0.0717948717948718,3.30819507290096,5.01214110324045,3.80201937391072e-5,4.7105018979925e-4,3.7156577150019e-4,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G013715/ACROYT_G020690/ACROYT_G024930/ACROYT_G025947/ACROYT_G026623/ACROYT_G029490/ACROYT_G037002/ACROYT_G043015,14,GO:0022414,reproductive process
MEyellow,GO:0022607,cellular component assembly,17/51,279/2350,0.0609318996415771,2.80764635603345,4.78941679743765,3.89736312157393e-5,4.7783295771797e-4,3.7691603873116e-4,ACROYT_G000034/ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G009087/ACROYT_G011372/ACROYT_G011871/ACROYT_G019542/ACROYT_G019824/ACROYT_G020079/ACROYT_G020690/ACROYT_G024930/ACROYT_G026623/ACROYT_G037002/ACROYT_G043362,17,NA,NA
MEyellow,GO:0032886,regulation of microtubule-based process,5/51,20/2350,0.25,11.5196078431373,7.03547944164758,4.78354612441528e-5,5.7630340849727e-4,4.5458981916075e-4,ACROYT_G007708/ACROYT_G011372/ACROYT_G011871/ACROYT_G024930/ACROYT_G037002,5,NA,NA
MEyellow,GO:0022412,cellular process involved in reproduction in multicellular organism,11/51,125/2350,0.088,4.05490196078431,5.22690235345668,4.79844809114128e-5,5.7630340849727e-4,4.5458981916075e-4,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G013715/ACROYT_G020690/ACROYT_G024930/ACROYT_G029490/ACROYT_G037002,11,GO:0022414,reproductive process
MEyellow,GO:0008283,cell population proliferation,10/51,104/2350,0.0961538461538462,4.43061840120664,5.32894597349204,5.21765748930145e-5,6.2032150150583e-4,4.8931142004932e-4,ACROYT_G001680/ACROYT_G002586/ACROYT_G005307/ACROYT_G006757/ACROYT_G011871/ACROYT_G012516/ACROYT_G019542/ACROYT_G024930/ACROYT_G026623/ACROYT_G043362,10,NA,NA
MEyellow,GO:0005524,ATP binding,9/51,84/2350,0.107142857142857,4.93697478991597,5.47179017024825,5.51635214332683e-5,6.4927464726956e-4,5.1214974635939e-4,ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G011871/ACROYT_G019824/ACROYT_G020690/ACROYT_G037002/ACROYT_G039131/ACROYT_G039803,9,NA,NA
MEyellow,GO:0045132,meiotic chromosome segregation,4/51,11/2350,0.363636363636364,16.7557932263815,7.7997128659118,5.81112018586828e-5,6.7719687710564e-4,5.3417488316162e-4,ACROYT_G020690/ACROYT_G025577/ACROYT_G029490/ACROYT_G037002,4,GO:0007059;GO:0022414,chromosome segregation;reproductive process
MEyellow,GO:0051640,organelle localization,9/51,86/2350,0.104651162790698,4.82216142270862,5.37745952200317,6.66665941195707e-5,7.6928020861504e-4,6.0681048517504e-4,ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G019542/ACROYT_G029490/ACROYT_G035139/ACROYT_G037002,9,NA,NA
MEyellow,GO:0044085,cellular component biogenesis,17/51,291/2350,0.0584192439862543,2.69186712485682,4.59136356561477,6.77802432031536e-5,7.7453734223409e-4,6.1095732759511e-4,ACROYT_G000034/ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G009087/ACROYT_G011372/ACROYT_G011871/ACROYT_G019542/ACROYT_G019824/ACROYT_G020079/ACROYT_G020690/ACROYT_G024930/ACROYT_G026623/ACROYT_G037002/ACROYT_G043362,17,NA,NA
MEyellow,GO:0007276,gamete generation,12/51,163/2350,0.0736196319018405,3.39227715626128,4.71452577815428,1.2182514292351e-4,0.00137873262712473,0.00108754834067344,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G013715/ACROYT_G020690/ACROYT_G024930/ACROYT_G026623/ACROYT_G029490/ACROYT_G037002,12,GO:0022414,reproductive process
MEyellow,GO:0051781,positive regulation of cell division,5/51,25/2350,0.2,9.2156862745098,6.14977863542765,1.5098539591526e-4,0.00169247439040255,0.00133502876388235,ACROYT_G007708/ACROYT_G011372/ACROYT_G024930/ACROYT_G029490/ACROYT_G035139,5,NA,NA
MEyellow,GO:0018105,peptidyl-serine phosphorylation,4/51,14/2350,0.285714285714286,13.1652661064426,6.79839387818205,1.6795244656415e-4,0.00184747691220569,0.00145729520776767,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G039442,4,NA,NA
MEyellow,GO:0019887,protein kinase regulator activity,4/51,14/2350,0.285714285714286,13.1652661064426,6.79839387818205,1.6795244656415e-4,0.00184747691220569,0.00145729520776767,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G029490,4,GO:0098772,molecular function regulator activity
MEyellow,GO:0018209,peptidyl-serine modification,4/51,15/2350,0.266666666666667,12.2875816993464,6.53070707582799,2.2536787876735e-4,0.00241143630281071,0.00190214802940487,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G039442,4,NA,NA
MEyellow,GO:0019207,kinase regulator activity,4/51,15/2350,0.266666666666667,12.2875816993464,6.53070707582799,2.2536787876735e-4,0.00241143630281071,0.00190214802940487,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G029490,4,GO:0098772,molecular function regulator activity
MEyellow,GO:0030261,chromosome condensation,4/51,15/2350,0.266666666666667,12.2875816993464,6.53070707582799,2.2536787876735e-4,0.00241143630281071,0.00190214802940487,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G035139,4,NA,NA
MEyellow,GO:0099513,polymeric cytoskeletal fiber,5/51,28/2350,0.178571428571429,8.22829131652661,5.72981587142088,2.6585624396776e-4,0.00281903422657716,0.00222366246732643,ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G020690/ACROYT_G037002,5,NA,NA
MEyellow,GO:0006281,DNA repair,6/51,44/2350,0.136363636363636,6.28342245989305,5.26828347800574,2.9113565470549e-4,0.00305952379989616,0.00241336134821662,ACROYT_G000034/ACROYT_G001909/ACROYT_G006757/ACROYT_G009087/ACROYT_G025577/ACROYT_G039131,6,GO:0006281,DNA repair
MEyellow,GO:0009566,fertilization,4/51,16/2350,0.25,11.5196078431373,6.28732957916466,2.9569256232245e-4,0.003079912795164,0.00242944424749331,ACROYT_G006757/ACROYT_G007708/ACROYT_G025947/ACROYT_G029490,4,GO:0022414,reproductive process
MEyellow,GO:0032147,activation of protein kinase activity,6/51,45/2350,0.133333333333333,6.1437908496732,5.18813423631104,3.3039916153928e-4,0.00341122643098015,0.00269078541530608,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G011871/ACROYT_G039442,6,NA,NA
MEyellow,GO:0048609,multicellular organismal reproductive process,13/51,209/2350,0.062200956937799,2.86612252556525,4.20883669659903,3.384701928776e-4,0.00346416884362561,0.00273254654570298,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G013715/ACROYT_G020690/ACROYT_G024930/ACROYT_G026623/ACROYT_G028580/ACROYT_G029490/ACROYT_G037002,13,GO:0022414,reproductive process
MEyellow,GO:0010498,proteasomal protein catabolic process,5/51,30/2350,0.166666666666667,7.6797385620915,5.48318893515447,3.7303112513372e-4,0.0037849796058827,0.00298560301604305,ACROYT_G001680/ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G012516,5,GO:0030163,protein catabolic process
MEyellow,GO:0045930,negative regulation of mitotic cell cycle,5/51,31/2350,0.161290322580645,7.43200506008855,5.36826517950739,4.3752242144419e-4,0.00436410076304929,0.0034424154836198,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G019542/ACROYT_G039442,5,NA,NA
MEyellow,GO:0045931,positive regulation of mitotic cell cycle,5/51,31/2350,0.161290322580645,7.43200506008855,5.36826517950739,4.3752242144419e-4,0.00436410076304929,0.0034424154836198,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G029490/ACROYT_G035139,5,NA,NA
MEyellow,GO:0045859,regulation of protein kinase activity,8/51,90/2350,0.0888888888888889,4.0958605664488,4.45969890372976,5.5693794987822e-4,0.00550853753787116,0.00434515056870935,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G011871/ACROYT_G028580/ACROYT_G029490/ACROYT_G039442,8,NA,NA
MEyellow,GO:0051641,cellular localization,14/51,250/2350,0.056,2.58039215686274,3.93624691689621,5.7091490019693e-4,0.00559972364609825,0.00441707843836575,ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G013715/ACROYT_G019542/ACROYT_G020079/ACROYT_G024930/ACROYT_G025947/ACROYT_G029490/ACROYT_G035139/ACROYT_G037002/ACROYT_G043015,14,NA,NA
MEyellow,GO:0051785,positive regulation of nuclear division,4/51,19/2350,0.210526315789474,9.70072239422085,5.67045733040807,6.0006348626398e-4,0.00583698118456785,0.00460422788068581,ACROYT_G006757/ACROYT_G011372/ACROYT_G029490/ACROYT_G035139,4,NA,NA
MEyellow,GO:0000228,nuclear chromosome,6/51,51/2350,0.117647058823529,5.42099192618224,4.75326946119077,6.6134116839561e-4,0.00638031602624291,0.00503281199762665,ACROYT_G000034/ACROYT_G002586/ACROYT_G006387/ACROYT_G011372/ACROYT_G025577/ACROYT_G043362,6,GO:0000228;GO:0043226;GO:0005694,nuclear chromosome;organelle;chromosome
MEyellow,GO:0051649,establishment of localization in cell,11/51,170/2350,0.0647058823529412,2.98154555940023,3.9944536551503,7.6417442737247e-4,0.00731246586193014,0.00576809452240074,ACROYT_G002586/ACROYT_G006387/ACROYT_G007708/ACROYT_G011372/ACROYT_G013715/ACROYT_G019542/ACROYT_G025947/ACROYT_G029490/ACROYT_G035139/ACROYT_G037002/ACROYT_G043015,11,NA,NA
MEyellow,GO:0019901,protein kinase binding,8/51,98/2350,0.0816326530612245,3.76150460184074,4.15845232504428,9.8960557703462e-4,0.00931812611335803,0.00735016521216454,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G011871/ACROYT_G024930,8,NA,NA
MEyellow,GO:0043549,regulation of kinase activity,8/51,98/2350,0.0816326530612245,3.76150460184074,4.15845232504428,9.8960557703462e-4,0.00931812611335803,0.00735016521216454,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G011871/ACROYT_G028580/ACROYT_G029490/ACROYT_G039442,8,NA,NA
MEyellow,GO:0005635,nuclear envelope,5/51,37/2350,0.135135135135135,6.22681505034446,4.77207531643183,0.00101716257575594,0.0094746643915111,0.0074736430651637,ACROYT_G009087/ACROYT_G013715/ACROYT_G019542/ACROYT_G019824/ACROYT_G025947,5,GO:0005635,nuclear envelope
MEyellow,GO:0003777,microtubule motor activity,3/51,10/2350,0.3,13.8235294117647,6.05141244854514,0.00103842965718346,0.0094746643915111,0.0074736430651637,ACROYT_G007708/ACROYT_G020690/ACROYT_G037002,3,GO:0003774;GO:0003824;GO:0016853;GO:0140657,cytoskeletal motor activity;catalytic activity;isomerase activity;ATP-dependent activity
MEyellow,GO:0042770,signal transduction in response to DNA damage,3/51,10/2350,0.3,13.8235294117647,6.05141244854514,0.00103842965718346,0.0094746643915111,0.0074736430651637,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372,3,NA,NA
MEyellow,GO:1902807,negative regulation of cell cycle G1/S phase transition,3/51,10/2350,0.3,13.8235294117647,6.05141244854514,0.00103842965718346,0.0094746643915111,0.0074736430651637,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372,3,NA,NA
