MiniDOT Logger Concatenated Data File								
Sensor:             7530-479402								
Concatenation Date: 2025Jan14 07:21:23 IST								
								
								
            Unix Timestamp	               UTC_Date_&_Time	          Israel Standard Time	       Battery	   Temperature	           PAR	  Acceleration X	  Acceleration Y	  Acceleration Z
1724402280	           2024-08-23 08:38:00	           2024-08-23 11:38:00	3.52	29.973	50.3	1171	-47	433
1724402880	           2024-08-23 08:48:00	           2024-08-23 11:48:00	3.52	29.997	53.5	1164	-84	448
1724403480	           2024-08-23 08:58:00	           2024-08-23 11:58:00	3.52	30.005	52.9	1159	-36	438
1724404080	           2024-08-23 09:08:00	           2024-08-23 12:08:00	3.52	30.013	61.1	1169	-31	435
1724404680	           2024-08-23 09:18:00	           2024-08-23 12:18:00	3.52	30.013	56.5	1176	-32	438
1724405280	           2024-08-23 09:28:00	           2024-08-23 12:28:00	3.52	30.021	58.5	1155	-13	448
1724405880	           2024-08-23 09:38:00	           2024-08-23 12:38:00	3.52	30.013	55.9	1168	-64	454
1724406480	           2024-08-23 09:48:00	           2024-08-23 12:48:00	3.52	30.021	55.4	1171	-88	440
1724407080	           2024-08-23 09:58:00	           2024-08-23 12:58:00	3.52	30.021	53.2	1180	-40	438
1724407680	           2024-08-23 10:08:00	           2024-08-23 13:08:00	3.52	30.021	55.9	1176	-61	440
1724408280	           2024-08-23 10:18:00	           2024-08-23 13:18:00	3.52	30.03	55.5	1176	-40	433
1724408880	           2024-08-23 10:28:00	           2024-08-23 13:28:00	3.52	30.03	54.7	1171	-58	428
1724409480	           2024-08-23 10:38:00	           2024-08-23 13:38:00	3.52	30.038	56.1	1176	-20	428
1724410080	           2024-08-23 10:48:00	           2024-08-23 13:48:00	3.52	30.038	52.4	1159	-40	423
1724410680	           2024-08-23 10:58:00	           2024-08-23 13:58:00	3.52	30.054	51.8	1145	-24	444
1724411280	           2024-08-23 11:08:00	           2024-08-23 14:08:00	3.52	30.062	46.6	1164	-64	432
1724411880	           2024-08-23 11:18:00	           2024-08-23 14:18:00	3.52	30.062	48.5	1160	-44	432
1724412480	           2024-08-23 11:28:00	           2024-08-23 14:28:00	3.52	30.062	46.5	1164	-29	438
1724413080	           2024-08-23 11:38:00	           2024-08-23 14:38:00	3.52	30.07	44	1177	-15	433
1724413680	           2024-08-23 11:48:00	           2024-08-23 14:48:00	3.52	30.078	41.1	1156	-29	428
1724414280	           2024-08-23 11:58:00	           2024-08-23 14:58:00	3.52	30.078	35.8	1159	-16	440
1724414880	           2024-08-23 12:08:00	           2024-08-23 15:08:00	3.52	30.078	34.8	1168	-60	432
1724415480	           2024-08-23 12:18:00	           2024-08-23 15:18:00	3.52	30.07	33.7	1140	-16	448
1724416080	           2024-08-23 12:28:00	           2024-08-23 15:28:00	3.52	30.078	35	1139	-52	430
1724416680	           2024-08-23 12:38:00	           2024-08-23 15:38:00	3.52	30.086	27.9	1151	-72	432
1724417280	           2024-08-23 12:48:00	           2024-08-23 15:48:00	3.52	30.102	26	1136	-52	435
1724417880	           2024-08-23 12:58:00	           2024-08-23 15:58:00	3.52	30.094	25.5	1136	-48	436
1724418480	           2024-08-23 13:08:00	           2024-08-23 16:08:00	3.52	30.102	22.4	1238	-32	252
1724419080	           2024-08-23 13:18:00	           2024-08-23 16:18:00	3.52	30.11	19.2	1137	-47	416
1724419680	           2024-08-23 13:28:00	           2024-08-23 16:28:00	3.52	30.11	19.1	1155	-72	440
1724420280	           2024-08-23 13:38:00	           2024-08-23 16:38:00	3.52	30.118	14.2	1150	-40	444
1724420880	           2024-08-23 13:48:00	           2024-08-23 16:48:00	3.52	30.134	12.6	1168	-40	432
1724421480	           2024-08-23 13:58:00	           2024-08-23 16:58:00	3.52	30.134	11.9	1148	-50	415
1724422080	           2024-08-23 14:08:00	           2024-08-23 17:08:00	3.52	30.126	11.4	1136	-40	435
1724422680	           2024-08-23 14:18:00	           2024-08-23 17:18:00	3.52	30.142	9.4	1240	-20	226
1724423280	           2024-08-23 14:28:00	           2024-08-23 17:28:00	3.52	30.159	8.8	1158	-68	430
1724423880	           2024-08-23 14:38:00	           2024-08-23 17:38:00	3.52	30.183	7.7	1240	-24	224
1724424480	           2024-08-23 14:48:00	           2024-08-23 17:48:00	3.52	30.183	6.7	1240	-48	240
1724425080	           2024-08-23 14:58:00	           2024-08-23 17:58:00	3.52	30.175	5.4	1238	6	233
1724425680	           2024-08-23 15:08:00	           2024-08-23 18:08:00	3.51	30.167	4.5	1240	-26	240
1724426280	           2024-08-23 15:18:00	           2024-08-23 18:18:00	3.52	30.199	3.7	1238	-16	240
1724426880	           2024-08-23 15:28:00	           2024-08-23 18:28:00	3.52	30.199	2.7	1166	-68	422
1724427480	           2024-08-23 15:38:00	           2024-08-23 18:38:00	3.51	30.247	2.1	1236	-32	256
1724428080	           2024-08-23 15:48:00	           2024-08-23 18:48:00	3.52	30.279	1.3	1233	0	268
1724428680	           2024-08-23 15:58:00	           2024-08-23 18:58:00	3.51	30.384	0.7	1233	-16	284
1724429280	           2024-08-23 16:08:00	           2024-08-23 19:08:00	3.51	30.392	0.6	1230	-50	339
1724429880	           2024-08-23 16:18:00	           2024-08-23 19:18:00	3.52	30.424	0.3	1231	-16	304
1724430480	           2024-08-23 16:28:00	           2024-08-23 19:28:00	3.51	30.464	0	1219	-61	352
1724431080	           2024-08-23 16:38:00	           2024-08-23 19:38:00	3.51	30.472	0	1222	-16	336
1724431680	           2024-08-23 16:48:00	           2024-08-23 19:48:00	3.52	30.497	0.1	1228	-42	320
1724432280	           2024-08-23 16:58:00	           2024-08-23 19:58:00	3.51	30.521	0	1230	-16	304
1724432880	           2024-08-23 17:08:00	           2024-08-23 20:08:00	3.52	30.569	0	1227	-24	332
1724433480	           2024-08-23 17:18:00	           2024-08-23 20:18:00	3.51	30.569	-0.1	1222	-52	348
1724434080	           2024-08-23 17:28:00	           2024-08-23 20:28:00	3.52	30.601	0	1228	-56	312
1724434680	           2024-08-23 17:38:00	           2024-08-23 20:38:00	3.52	30.617	-0.1	1203	-32	414
1724435280	           2024-08-23 17:48:00	           2024-08-23 20:48:00	3.52	30.673	0	1192	12	440
1724435880	           2024-08-23 17:58:00	           2024-08-23 20:58:00	3.52	30.705	0	1216	-32	392
1724436480	           2024-08-23 18:08:00	           2024-08-23 21:08:00	3.52	30.697	0.1	1204	-40	408
1724437080	           2024-08-23 18:18:00	           2024-08-23 21:18:00	3.52	30.713	0	1193	-36	444
1724437680	           2024-08-23 18:28:00	           2024-08-23 21:28:00	3.52	30.745	0	1185	-24	460
1724438280	           2024-08-23 18:38:00	           2024-08-23 21:38:00	3.52	30.753	0	1191	-44	451
1724438880	           2024-08-23 18:48:00	           2024-08-23 21:48:00	3.52	30.697	0	1208	-64	424
1724439480	           2024-08-23 18:58:00	           2024-08-23 21:58:00	3.52	30.673	0	1208	-32	414
1724440080	           2024-08-23 19:08:00	           2024-08-23 22:08:00	3.52	30.673	-0.1	1222	-24	368
1724440680	           2024-08-23 19:18:00	           2024-08-23 22:18:00	3.52	30.665	0	1200	-8	425
1724441280	           2024-08-23 19:28:00	           2024-08-23 22:28:00	3.52	30.665	0	1180	-48	464
1724441880	           2024-08-23 19:38:00	           2024-08-23 22:38:00	3.52	30.665	0	1208	-26	404
1724442480	           2024-08-23 19:48:00	           2024-08-23 22:48:00	3.52	30.673	-0.1	1208	-45	408
1724443080	           2024-08-23 19:58:00	           2024-08-23 22:58:00	3.52	30.673	0	1223	-24	334
1724443680	           2024-08-23 20:08:00	           2024-08-23 23:08:00	3.52	30.665	0.1	1203	-16	428
1724444280	           2024-08-23 20:18:00	           2024-08-23 23:18:00	3.52	30.649	-0.1	1196	-52	444
1724444880	           2024-08-23 20:28:00	           2024-08-23 23:28:00	3.52	30.657	0	1206	-8	412
1724445480	           2024-08-23 20:38:00	           2024-08-23 23:38:00	3.52	30.641	0	1196	-12	415
1724446080	           2024-08-23 20:48:00	           2024-08-23 23:48:00	3.52	30.649	0	1220	7	352
1724446680	           2024-08-23 20:58:00	           2024-08-23 23:58:00	3.52	30.665	0	1224	-16	336
1724447280	           2024-08-23 21:08:00	           2024-08-24 00:08:00	3.52	30.657	0.1	1188	-32	454
1724447880	           2024-08-23 21:18:00	           2024-08-24 00:18:00	3.52	30.681	0	1183	-16	432
1724448480	           2024-08-23 21:28:00	           2024-08-24 00:28:00	3.52	30.697	-0.1	1193	0	424
1724449080	           2024-08-23 21:38:00	           2024-08-24 00:38:00	3.52	30.689	-0.1	1191	-36	424
1724449680	           2024-08-23 21:48:00	           2024-08-24 00:48:00	3.52	30.689	0	1200	-32	420
1724450280	           2024-08-23 21:58:00	           2024-08-24 00:58:00	3.52	30.681	0	1180	-45	435
1724450880	           2024-08-23 22:08:00	           2024-08-24 01:08:00	3.52	30.665	0	1209	-71	396
1724451480	           2024-08-23 22:18:00	           2024-08-24 01:18:00	3.52	30.665	0	1212	-16	384
1724452080	           2024-08-23 22:28:00	           2024-08-24 01:28:00	3.52	30.657	0	1228	-32	318
1724452680	           2024-08-23 22:38:00	           2024-08-24 01:38:00	3.52	30.641	0	1223	-20	326
1724453280	           2024-08-23 22:48:00	           2024-08-24 01:48:00	3.52	30.633	0	1204	-32	400
1724453880	           2024-08-23 22:58:00	           2024-08-24 01:58:00	3.52	30.625	-0.1	1216	-10	376
1724454480	           2024-08-23 23:08:00	           2024-08-24 02:08:00	3.52	30.625	0	1200	-31	408
1724455080	           2024-08-23 23:18:00	           2024-08-24 02:18:00	3.52	30.625	-0.1	1198	-40	406
1724455680	           2024-08-23 23:28:00	           2024-08-24 02:28:00	3.52	30.617	0.1	1192	28	416
1724456280	           2024-08-23 23:38:00	           2024-08-24 02:38:00	3.52	30.617	-0.1	1196	-32	414
1724456880	           2024-08-23 23:48:00	           2024-08-24 02:48:00	3.52	30.601	0	1203	-52	400
1724457480	           2024-08-23 23:58:00	           2024-08-24 02:58:00	3.52	30.585	-0.1	1223	-40	334
1724458080	           2024-08-24 00:08:00	           2024-08-24 03:08:00	3.52	30.585	-0.1	1201	-40	408
1724458680	           2024-08-24 00:18:00	           2024-08-24 03:18:00	3.52	30.577	0	1223	-32	348
1724459280	           2024-08-24 00:28:00	           2024-08-24 03:28:00	3.52	30.561	-0.1	1223	-20	344
1724459880	           2024-08-24 00:38:00	           2024-08-24 03:38:00	3.52	30.545	0	1224	-52	332
1724460480	           2024-08-24 00:48:00	           2024-08-24 03:48:00	3.52	30.553	0	1223	-8	324
1724461080	           2024-08-24 00:58:00	           2024-08-24 03:58:00	3.52	30.553	0	1206	8	396
1724461680	           2024-08-24 01:08:00	           2024-08-24 04:08:00	3.52	30.537	0	1220	-13	350
1724462280	           2024-08-24 01:18:00	           2024-08-24 04:18:00	3.52	30.545	-0.1	1222	-32	344
1724462880	           2024-08-24 01:28:00	           2024-08-24 04:28:00	3.52	30.537	0	1225	0	312
1724463480	           2024-08-24 01:38:00	           2024-08-24 04:38:00	3.52	30.521	0.1	1220	-36	342
1724464080	           2024-08-24 01:48:00	           2024-08-24 04:48:00	3.52	30.529	0	1224	-8	332
1724464680	           2024-08-24 01:58:00	           2024-08-24 04:58:00	3.52	30.521	0	1223	-48	336
1724465280	           2024-08-24 02:08:00	           2024-08-24 05:08:00	3.52	30.529	-0.1	1211	-32	372
1724465880	           2024-08-24 02:18:00	           2024-08-24 05:18:00	3.52	30.521	-0.1	1214	-24	368
1724466480	           2024-08-24 02:28:00	           2024-08-24 05:28:00	3.52	30.529	0	1191	-40	412
1724467080	           2024-08-24 02:38:00	           2024-08-24 05:38:00	3.52	30.537	0	1201	-24	396
1724467680	           2024-08-24 02:48:00	           2024-08-24 05:48:00	3.52	30.537	0	1187	-39	408
1724468280	           2024-08-24 02:58:00	           2024-08-24 05:58:00	3.52	30.545	0	1219	-16	344
1724468880	           2024-08-24 03:08:00	           2024-08-24 06:08:00	3.52	30.545	0	1192	-26	400
1724469480	           2024-08-24 03:18:00	           2024-08-24 06:18:00	3.51	30.537	0.1	1225	-16	314
1724470080	           2024-08-24 03:28:00	           2024-08-24 06:28:00	3.52	30.529	0.5	1216	-40	364
1724470680	           2024-08-24 03:38:00	           2024-08-24 06:38:00	3.52	30.537	1	1219	-8	336
1724471280	           2024-08-24 03:48:00	           2024-08-24 06:48:00	3.52	30.529	1.7	1214	0	358
1724471880	           2024-08-24 03:58:00	           2024-08-24 06:58:00	3.52	30.529	2.5	1231	-24	295
1724472480	           2024-08-24 04:08:00	           2024-08-24 07:08:00	3.52	30.513	3.5	1225	4	316
1724473080	           2024-08-24 04:18:00	           2024-08-24 07:18:00	3.52	30.521	4.5	1224	3	328
1724473680	           2024-08-24 04:28:00	           2024-08-24 07:28:00	3.52	30.521	5.8	1224	-26	339
1724474280	           2024-08-24 04:38:00	           2024-08-24 07:38:00	3.52	30.513	4.6	1228	-8	313
1724474880	           2024-08-24 04:48:00	           2024-08-24 07:48:00	3.51	30.521	8.6	1196	-32	396
1724475480	           2024-08-24 04:58:00	           2024-08-24 07:58:00	3.52	30.513	9.5	1219	8	336
1724476080	           2024-08-24 05:08:00	           2024-08-24 08:08:00	3.52	30.513	9.9	1227	-52	304
1724476680	           2024-08-24 05:18:00	           2024-08-24 08:18:00	3.52	30.513	12.8	1217	-16	342
1724477280	           2024-08-24 05:28:00	           2024-08-24 08:28:00	3.52	30.513	14.1	1216	0	352
1724477880	           2024-08-24 05:38:00	           2024-08-24 08:38:00	3.52	30.521	14.8	1232	-32	268
1724478480	           2024-08-24 05:48:00	           2024-08-24 08:48:00	3.52	30.513	15.7	1232	-40	288
1724479080	           2024-08-24 05:58:00	           2024-08-24 08:58:00	3.52	30.513	17.5	1230	-16	304
1724479680	           2024-08-24 06:08:00	           2024-08-24 09:08:00	3.52	30.513	19.9	1224	3	307
1724480280	           2024-08-24 06:18:00	           2024-08-24 09:18:00	3.52	30.513	21.5	1223	0	328
1724480880	           2024-08-24 06:28:00	           2024-08-24 09:28:00	3.52	30.505	22.3	1208	0	374
1724481480	           2024-08-24 06:38:00	           2024-08-24 09:38:00	3.52	30.513	25	1216	-16	352
1724482080	           2024-08-24 06:48:00	           2024-08-24 09:48:00	3.52	30.513	23.8	1209	-40	366
1724482680	           2024-08-24 06:58:00	           2024-08-24 09:58:00	3.52	30.497	28.1	1216	-36	364
1724483280	           2024-08-24 07:08:00	           2024-08-24 10:08:00	3.52	30.513	29.4	1208	-36	358
1724483880	           2024-08-24 07:18:00	           2024-08-24 10:18:00	3.52	30.513	14.5	1219	7	336
1724484480	           2024-08-24 07:28:00	           2024-08-24 10:28:00	3.52	30.505	9.3	1230	-20	292
1724485080	           2024-08-24 07:38:00	           2024-08-24 10:38:00	3.52	30.513	34.6	1223	-36	324
1724485680	           2024-08-24 07:48:00	           2024-08-24 10:48:00	3.52	30.513	35.1	1203	-40	384
1724486280	           2024-08-24 07:58:00	           2024-08-24 10:58:00	3.52	30.513	35.6	1211	-42	360
1724486880	           2024-08-24 08:08:00	           2024-08-24 11:08:00	3.52	30.513	33.4	1230	0	294
1724487480	           2024-08-24 08:18:00	           2024-08-24 11:18:00	3.52	30.521	38.2	1232	-30	288
1724488080	           2024-08-24 08:28:00	           2024-08-24 11:28:00	3.52	30.529	44.8	1212	-24	364
1724488680	           2024-08-24 08:38:00	           2024-08-24 11:38:00	3.52	30.513	41.4	1227	-16	304
1724489280	           2024-08-24 08:48:00	           2024-08-24 11:48:00	3.52	30.521	12.4	1224	8	320
1724489880	           2024-08-24 08:58:00	           2024-08-24 11:58:00	3.52	30.537	52.5	1219	19	340
1724490480	           2024-08-24 09:08:00	           2024-08-24 12:08:00	3.52	30.537	51.4	1231	8	280
1724491080	           2024-08-24 09:18:00	           2024-08-24 12:18:00	3.52	30.537	54.1	1223	2	316
1724491680	           2024-08-24 09:28:00	           2024-08-24 12:28:00	3.52	30.537	57.7	1225	-26	316
1724492280	           2024-08-24 09:38:00	           2024-08-24 12:38:00	3.52	30.545	55.7	1228	-8	295
1724492880	           2024-08-24 09:48:00	           2024-08-24 12:48:00	3.52	30.537	56.2	1225	-32	320
1724493480	           2024-08-24 09:58:00	           2024-08-24 12:58:00	3.52	30.521	57.6	1230	-28	312
1724494080	           2024-08-24 10:08:00	           2024-08-24 13:08:00	3.52	30.537	33.8	1228	-24	304
1724494680	           2024-08-24 10:18:00	           2024-08-24 13:18:00	3.52	30.521	55.2	1232	-40	295
1724495280	           2024-08-24 10:28:00	           2024-08-24 13:28:00	3.52	30.537	53.4	1236	-40	264
1724495880	           2024-08-24 10:38:00	           2024-08-24 13:38:00	3.52	30.537	51.6	1235	-16	270
1724496480	           2024-08-24 10:48:00	           2024-08-24 13:48:00	3.52	30.537	51.9	1230	-29	295
1724497080	           2024-08-24 10:58:00	           2024-08-24 13:58:00	3.52	30.537	50.4	1228	-12	300
1724497680	           2024-08-24 11:08:00	           2024-08-24 14:08:00	3.52	30.537	46.9	1232	-10	280
1724498280	           2024-08-24 11:18:00	           2024-08-24 14:18:00	3.52	30.537	43.6	1223	-24	312
1724498880	           2024-08-24 11:28:00	           2024-08-24 14:28:00	3.52	30.537	43.5	1228	-8	300
1724499480	           2024-08-24 11:38:00	           2024-08-24 14:38:00	3.52	30.537	42.3	1223	19	324
1724500080	           2024-08-24 11:48:00	           2024-08-24 14:48:00	3.52	30.537	40.1	1228	1	307
1724500680	           2024-08-24 11:58:00	           2024-08-24 14:58:00	3.52	30.537	38.5	1231	0	288
1724501280	           2024-08-24 12:08:00	           2024-08-24 15:08:00	3.52	30.545	24.4	1231	-29	300
1724501880	           2024-08-24 12:18:00	           2024-08-24 15:18:00	3.52	30.553	37.6	1232	0	272
1724502480	           2024-08-24 12:28:00	           2024-08-24 15:28:00	3.52	30.553	33.8	1223	12	320
1724503080	           2024-08-24 12:38:00	           2024-08-24 15:38:00	3.52	30.545	31.4	1228	0	294
1724503680	           2024-08-24 12:48:00	           2024-08-24 15:48:00	3.52	30.561	29.6	1228	-20	300
1724504280	           2024-08-24 12:58:00	           2024-08-24 15:58:00	3.52	30.569	26.3	1235	-26	270
1724504880	           2024-08-24 13:08:00	           2024-08-24 16:08:00	3.52	30.561	23.4	1228	16	300
1724505480	           2024-08-24 13:18:00	           2024-08-24 16:18:00	3.52	30.561	21.9	1211	-10	364
1724506080	           2024-08-24 13:28:00	           2024-08-24 16:28:00	3.52	30.577	19.9	1231	-32	288
1724506680	           2024-08-24 13:38:00	           2024-08-24 16:38:00	3.52	30.569	19	1235	0	260
1724507280	           2024-08-24 13:48:00	           2024-08-24 16:48:00	3.52	30.577	17	1224	-45	312
1724507880	           2024-08-24 13:58:00	           2024-08-24 16:58:00	3.52	30.577	16	1228	-29	312
1724508480	           2024-08-24 14:08:00	           2024-08-24 17:08:00	3.52	30.569	12.6	1224	-8	320
1724509080	           2024-08-24 14:18:00	           2024-08-24 17:18:00	3.52	30.561	13.1	1232	-16	296
1724509680	           2024-08-24 14:28:00	           2024-08-24 17:28:00	3.52	30.569	10.8	1212	-20	368
1724510280	           2024-08-24 14:38:00	           2024-08-24 17:38:00	3.52	30.569	9.3	1231	12	294
1724510880	           2024-08-24 14:48:00	           2024-08-24 17:48:00	3.52	30.561	8.1	1225	-16	304
1724511480	           2024-08-24 14:58:00	           2024-08-24 17:58:00	3.52	30.569	4.8	1235	-16	272
1724512080	           2024-08-24 15:08:00	           2024-08-24 18:08:00	3.52	30.577	6.5	1235	-16	260
1724512680	           2024-08-24 15:18:00	           2024-08-24 18:18:00	3.52	30.577	3.5	1225	-8	310
1724513280	           2024-08-24 15:28:00	           2024-08-24 18:28:00	3.52	30.585	3.4	1223	-24	307
1724513880	           2024-08-24 15:38:00	           2024-08-24 18:38:00	3.52	30.585	2.9	1231	-26	280
1724514480	           2024-08-24 15:48:00	           2024-08-24 18:48:00	3.52	30.585	2.1	1231	12	300
1724515080	           2024-08-24 15:58:00	           2024-08-24 18:58:00	3.52	30.585	1.5	1228	-20	305
1724515680	           2024-08-24 16:08:00	           2024-08-24 19:08:00	3.52	30.601	0.9	1216	-10	352
1724516280	           2024-08-24 16:18:00	           2024-08-24 19:18:00	3.52	30.617	0.4	1223	-40	327
1724516880	           2024-08-24 16:28:00	           2024-08-24 19:28:00	3.52	30.601	0.2	1208	-23	369
1724517480	           2024-08-24 16:38:00	           2024-08-24 19:38:00	3.52	30.633	0	1183	-32	416
1724518080	           2024-08-24 16:48:00	           2024-08-24 19:48:00	3.52	30.641	-0.1	1199	-80	400
1724518680	           2024-08-24 16:58:00	           2024-08-24 19:58:00	3.52	30.641	0.1	1183	-36	417
1724519280	           2024-08-24 17:08:00	           2024-08-24 20:08:00	3.52	30.641	-0.1	1180	-20	419
1724519880	           2024-08-24 17:18:00	           2024-08-24 20:18:00	3.52	30.633	-0.1	1183	-40	414
1724520480	           2024-08-24 17:28:00	           2024-08-24 20:28:00	3.52	30.649	0	1196	-40	399
1724521080	           2024-08-24 17:38:00	           2024-08-24 20:38:00	3.52	30.649	0	1208	-29	376
1724521680	           2024-08-24 17:48:00	           2024-08-24 20:48:00	3.52	30.641	-0.1	1212	-28	360
1724522280	           2024-08-24 17:58:00	           2024-08-24 20:58:00	3.52	30.681	0	1183	-64	416
1724522880	           2024-08-24 18:08:00	           2024-08-24 21:08:00	3.52	30.657	0	1219	-13	335
1724523480	           2024-08-24 18:18:00	           2024-08-24 21:18:00	3.52	30.657	-0.1	1183	-20	420
1724524080	           2024-08-24 18:28:00	           2024-08-24 21:28:00	3.52	30.641	0	1198	-24	396
1724524680	           2024-08-24 18:38:00	           2024-08-24 21:38:00	3.52	30.665	0	1219	-24	352
1724525280	           2024-08-24 18:48:00	           2024-08-24 21:48:00	3.52	30.705	0	1191	-61	400
1724525880	           2024-08-24 18:58:00	           2024-08-24 21:58:00	3.52	30.681	0	1188	-42	408
1724526480	           2024-08-24 19:08:00	           2024-08-24 22:08:00	3.52	30.681	0.1	1228	0	304
1724527080	           2024-08-24 19:18:00	           2024-08-24 22:18:00	3.52	30.633	0	1220	-24	339
1724527680	           2024-08-24 19:28:00	           2024-08-24 22:28:00	3.52	30.673	0	1200	-76	396
1724528280	           2024-08-24 19:38:00	           2024-08-24 22:38:00	3.52	30.593	0	1217	-32	348
1724528880	           2024-08-24 19:48:00	           2024-08-24 22:48:00	3.52	30.593	0	1208	-16	380
1724529480	           2024-08-24 19:58:00	           2024-08-24 22:58:00	3.52	30.617	0.1	1219	-40	344
1724530080	           2024-08-24 20:08:00	           2024-08-24 23:08:00	3.52	30.593	-0.1	1216	-15	346
1724530680	           2024-08-24 20:18:00	           2024-08-24 23:18:00	3.52	30.513	0	1225	-24	320
1724531280	           2024-08-24 20:28:00	           2024-08-24 23:28:00	3.52	30.521	-0.1	1219	-16	344
1724531880	           2024-08-24 20:38:00	           2024-08-24 23:38:00	3.52	30.32	0	1238	-48	248
1724532480	           2024-08-24 20:48:00	           2024-08-24 23:48:00	3.52	30.384	0	1235	-32	286
1724533080	           2024-08-24 20:58:00	           2024-08-24 23:58:00	3.52	30.4	0	1230	-24	289
1724533680	           2024-08-24 21:08:00	           2024-08-25 00:08:00	3.52	30.505	-0.1	1219	6	328
1724534280	           2024-08-24 21:18:00	           2024-08-25 00:18:00	3.52	30.505	0	1217	24	323
1724534880	           2024-08-24 21:28:00	           2024-08-25 00:28:00	3.52	30.336	0	1227	7	297
1724535480	           2024-08-24 21:38:00	           2024-08-25 00:38:00	3.52	30.328	0	1231	-16	296
1724536080	           2024-08-24 21:48:00	           2024-08-25 00:48:00	3.52	30.231	-0.1	1235	4	270
1724536680	           2024-08-24 21:58:00	           2024-08-25 00:58:00	3.52	30.223	0	1148	-48	423
1724537280	           2024-08-24 22:08:00	           2024-08-25 01:08:00	3.52	30.215	-0.1	1235	-13	248
1724537880	           2024-08-24 22:18:00	           2024-08-25 01:18:00	3.52	30.336	0	1231	14	272
1724538480	           2024-08-24 22:28:00	           2024-08-25 01:28:00	3.52	30.247	-0.1	1232	0	268
1724539080	           2024-08-24 22:38:00	           2024-08-25 01:38:00	3.52	30.207	0	1235	-8	272
1724539680	           2024-08-24 22:48:00	           2024-08-25 01:48:00	3.52	30.247	0	1231	36	275
1724540280	           2024-08-24 22:58:00	           2024-08-25 01:58:00	3.52	30.231	-0.1	1235	0	268
1724540880	           2024-08-24 23:08:00	           2024-08-25 02:08:00	3.52	30.304	0	1228	17	288
1724541480	           2024-08-24 23:18:00	           2024-08-25 02:18:00	3.52	30.247	0	1231	0	288
1724542080	           2024-08-24 23:28:00	           2024-08-25 02:28:00	3.52	30.352	-0.1	1228	8	288
1724542680	           2024-08-24 23:38:00	           2024-08-25 02:38:00	3.52	30.304	0.1	1235	-16	262
1724543280	           2024-08-24 23:48:00	           2024-08-25 02:48:00	3.52	30.239	0	1232	28	272
1724543880	           2024-08-24 23:58:00	           2024-08-25 02:58:00	3.52	30.231	0	1235	0	268
1724544480	           2024-08-25 00:08:00	           2024-08-25 03:08:00	3.52	30.013	-0.1	1240	0	233
1724545080	           2024-08-25 00:18:00	           2024-08-25 03:18:00	3.52	29.868	0	1164	-36	428
1724545680	           2024-08-25 00:28:00	           2024-08-25 03:28:00	3.52	29.787	0.1	1169	-52	423
1724546280	           2024-08-25 00:38:00	           2024-08-25 03:38:00	3.52	29.747	0.1	1175	-32	420
1724546880	           2024-08-25 00:48:00	           2024-08-25 03:48:00	3.52	29.69	-0.1	1168	-24	424
1724547480	           2024-08-25 00:58:00	           2024-08-25 03:58:00	3.52	29.544	0	1176	4	420
1724548080	           2024-08-25 01:08:00	           2024-08-25 04:08:00	3.52	29.422	0	1222	-24	320
1724548680	           2024-08-25 01:18:00	           2024-08-25 04:18:00	3.52	29.39	-0.1	1232	-20	291
1724549280	           2024-08-25 01:28:00	           2024-08-25 04:28:00	3.52	29.333	0	1217	-10	332
1724549880	           2024-08-25 01:38:00	           2024-08-25 04:38:00	3.52	29.251	0	1228	12	294
1724550480	           2024-08-25 01:48:00	           2024-08-25 04:48:00	3.52	29.3	0	1231	-14	291
1724551080	           2024-08-25 01:58:00	           2024-08-25 04:58:00	3.52	29.455	0	1207	-8	380
1724551680	           2024-08-25 02:08:00	           2024-08-25 05:08:00	3.52	29.536	-0.1	1182	-16	412
1724552280	           2024-08-25 02:18:00	           2024-08-25 05:18:00	3.52	29.56	0.1	1208	-24	371
1724552880	           2024-08-25 02:28:00	           2024-08-25 05:28:00	3.52	29.552	0	1240	-26	242
1724553480	           2024-08-25 02:38:00	           2024-08-25 05:38:00	3.52	29.511	0	1223	-16	323
1724554080	           2024-08-25 02:48:00	           2024-08-25 05:48:00	3.52	29.479	0	1190	-25	408
1724554680	           2024-08-25 02:58:00	           2024-08-25 05:58:00	3.52	29.463	0	1200	-20	396
1724555280	           2024-08-25 03:08:00	           2024-08-25 06:08:00	3.52	29.406	0	1208	-56	376
1724555880	           2024-08-25 03:18:00	           2024-08-25 06:18:00	3.52	29.39	0.1	1190	-47	404
1724556480	           2024-08-25 03:28:00	           2024-08-25 06:28:00	3.52	29.365	0.2	1232	-16	286
1724557080	           2024-08-25 03:38:00	           2024-08-25 06:38:00	3.52	29.341	0.4	1233	-20	272
1724557680	           2024-08-25 03:48:00	           2024-08-25 06:48:00	3.52	29.333	1.2	1231	8	288
1724558280	           2024-08-25 03:58:00	           2024-08-25 06:58:00	3.52	29.292	1.8	1235	0	256
1724558880	           2024-08-25 04:08:00	           2024-08-25 07:08:00	3.52	29.227	2.5	1233	0	278
1724559480	           2024-08-25 04:18:00	           2024-08-25 07:18:00	3.52	29.17	2.9	1232	0	280
1724560080	           2024-08-25 04:28:00	           2024-08-25 07:28:00	3.52	29.121	3.6	1240	-32	240
1724560680	           2024-08-25 04:38:00	           2024-08-25 07:38:00	3.52	29.089	5	1235	0	264
