Unix_Timestamp,Battery,Temperature,PAR,Acceleration_X,Acceleration_Y,Acceleration_Z
1731500340,3.5,23.286,0,1075,80,368
1731500940,3.5,23.278,0,1072,72,374
1731501540,3.5,23.286,-0.1,1068,72,376
1731502140,3.5,23.286,0,1072,72,376
1731502740,3.5,23.278,0,1070,80,376
1731503340,3.5,23.286,0,1070,71,380
1731503940,3.5,23.286,0,1070,76,368
1731504540,3.5,23.286,0,1072,78,376
1731505140,3.5,23.295,0,1073,72,364
1731505740,3.5,23.286,0,1065,72,384
1731506340,3.5,23.295,-0.1,1068,72,376
1731506940,3.5,23.286,0,1072,70,376
1731507540,3.51,23.286,0,1072,71,371
1731508140,3.5,23.295,0,1072,80,368
1731508740,3.5,23.286,0,1072,67,372
1731509340,3.5,23.286,0,1078,71,368
1731509940,3.5,23.295,-0.1,1072,71,368
1731510540,3.5,23.286,0,1070,76,371
1731511140,3.5,23.286,-0.1,1075,72,364
1731511740,3.5,23.278,0.1,1075,76,364
1731512340,3.5,23.261,0,1075,67,368
1731512940,3.5,23.286,0,1072,70,368
1731513540,3.5,23.286,0,1072,68,371
1731514140,3.5,23.286,-0.1,1072,70,374
1731514740,3.5,23.295,0,1075,64,364
1731515340,3.5,23.295,0,1068,64,380
1731515940,3.5,23.286,0.1,1075,64,372
1731516540,3.5,23.312,-0.1,1072,65,368
1731517140,3.5,23.303,-0.1,1073,76,368
1731517740,3.5,23.286,0,1072,64,360
1731518340,3.5,23.286,-0.1,1072,65,372
1731518940,3.5,23.286,-0.1,1072,68,372
1731519540,3.5,23.278,-0.1,1072,71,368
1731520140,3.51,23.286,0,1079,71,360
1731520740,3.5,23.295,0,1075,64,368
1731521340,3.5,23.278,0,1072,64,371
1731521940,3.51,23.278,0,1072,64,366
1731522540,3.51,23.278,0,1072,60,371
1731523140,3.51,23.295,0,1070,64,376
1731523740,3.5,23.286,0,1072,67,374
1731524340,3.5,23.295,0.1,1076,70,368
1731524940,3.5,23.295,-0.1,1068,56,376
1731525540,3.5,23.286,0,1075,60,368
1731526140,3.5,23.303,0,1073,60,364
1731526740,3.5,23.295,0.1,1073,60,368
1731527340,3.5,23.286,0,1072,62,374
1731527940,3.5,23.295,-0.1,1072,56,374
1731528540,3.5,23.286,0,1072,56,374
1731529140,3.51,23.286,0,1072,64,374
1731529740,3.51,23.286,0,1078,60,368
1731530340,3.5,23.295,0,1072,56,376
1731530940,3.51,23.295,0,1076,56,371
1731531540,3.5,23.286,0,1075,56,370
1731532140,3.5,23.278,0,1075,60,368
1731532740,3.51,23.295,0,1073,56,371
1731533340,3.5,23.295,0,1073,60,374
1731533940,3.51,23.286,0.1,1075,60,374
1731534540,3.5,23.278,0,1072,56,376
1731535140,3.5,23.295,0,1079,60,368
1731535740,3.5,23.295,-0.1,1072,56,371
1731536340,3.5,23.295,0,1076,60,371
1731536940,3.5,23.303,-0.1,1072,56,374
1731537540,3.5,23.286,0.1,1075,56,368
1731538140,3.5,23.286,0,1075,56,368
1731538740,3.5,23.295,-0.1,1072,56,374
1731539340,3.5,23.295,0,1072,56,371
1731539940,3.5,23.286,-0.1,1072,56,371
1731540540,3.5,23.295,0,1075,56,368
1731541140,3.5,23.286,0.1,1075,56,368
1731541740,3.5,23.286,0,1076,56,368
1731542340,3.5,23.286,-0.1,1078,60,368
1731542940,3.5,23.295,0,1075,56,366
1731543540,3.5,23.278,0,1080,60,360
1731544140,3.5,23.278,-0.1,1072,56,376
1731544740,3.5,23.27,-0.1,1072,60,376
1731545340,3.5,23.278,-0.1,1073,49,368
1731545940,3.51,23.27,0,1072,51,374
1731546540,3.5,23.261,0.1,1073,67,374
1731547140,3.5,23.27,0.1,1073,56,376
1731547740,3.5,23.261,-0.1,1073,51,374
1731548340,3.5,23.261,0,1073,56,368
1731548940,3.5,23.261,0,1073,56,368
1731549540,3.5,23.27,0,1072,56,368
1731550140,3.5,23.27,0,1071,56,374
1731550740,3.51,23.27,0.1,1072,56,368
1731551340,3.5,23.27,0,1079,56,360
1731551940,3.51,23.27,-0.1,1073,56,368
1731552540,3.5,23.261,0,1072,56,376
1731553140,3.5,23.27,-0.2,1076,56,364
1731553740,3.5,23.261,0,1078,56,366
1731554340,3.5,23.261,0,1075,48,368
1731554940,3.5,23.236,-0.1,1150,44,246
1731555540,3.5,23.253,0,1075,54,374
1731556140,3.5,23.253,0,1078,51,368
1731556740,3.5,23.253,0,1072,52,380
1731557340,3.5,23.245,0,1075,56,369
1731557940,3.5,23.253,-0.1,1072,51,371
1731558540,3.5,23.245,0,1073,56,371
1731559140,3.51,23.253,0,1073,56,368
1731559740,3.5,23.261,0,1072,56,371
1731560340,3.5,23.261,0,1072,56,372
1731560940,3.5,23.261,-0.1,1075,60,368
1731561540,3.5,23.27,0,1073,56,368
1731562140,3.51,23.253,0,1076,60,368
1731562740,3.51,23.27,0,1073,60,364
1731563340,3.51,23.261,0.1,1075,60,360
1731563940,3.51,23.261,0,1081,56,356
1731564540,3.5,23.253,-0.1,1072,56,374
1731565140,3.5,23.245,-0.1,1072,56,376
1731565740,3.51,23.253,0.1,1076,60,368
1731566340,3.51,23.236,-0.1,1075,56,368
1731566940,3.5,23.236,0,1072,60,374
1731567540,3.51,23.245,-0.1,1075,56,366
1731568140,3.51,23.253,0,1072,56,374
1731568740,3.5,23.253,-0.2,1075,60,368
1731569340,3.5,23.245,0.1,1075,56,368
1731569940,3.5,23.261,0,1072,64,374
1731570540,3.5,23.253,0,1072,60,371
1731571140,3.51,23.261,0,1070,64,371
1731571740,3.5,23.261,0.1,1073,64,368
1731572340,3.51,23.253,0,1073,68,371
1731572940,3.51,23.253,0.1,1079,67,368
1731573540,3.5,23.253,-0.1,1070,65,376
1731574140,3.5,23.261,0,1070,65,384
1731574740,3.5,23.253,0,1072,62,371
1731575340,3.5,23.236,0,1070,68,376
1731575940,3.5,23.228,-0.1,1073,70,368
1731576540,3.5,23.236,0,1073,64,368
1731577140,3.5,23.245,0,1071,67,374
1731577740,3.5,23.228,0,1072,60,371
1731578340,3.5,23.245,0,1072,64,374
1731578940,3.5,23.236,-0.1,1073,64,376
1731579540,3.5,23.236,0,1078,70,364
1731580140,3.5,23.236,0.1,1075,64,371
1731580740,3.5,23.236,0,1072,64,376
1731581340,3.5,23.22,0,1075,64,368
1731581940,3.5,23.22,0,1073,64,371
1731582540,3.5,23.228,0.1,1075,65,368
1731583140,3.5,23.236,-0.1,1072,64,371
1731583740,3.5,23.236,0,1148,37,245
1731584340,3.5,23.228,-0.1,1072,64,372
1731584940,3.5,23.236,-0.1,1072,67,372
1731585540,3.5,23.236,0.1,1072,60,372
1731586140,3.5,23.236,0.1,1075,67,368
1731586740,3.5,23.245,0,1073,67,371
1731587340,3.5,23.236,0,1072,64,376
1731587940,3.5,23.236,0,1076,60,368
1731588540,3.51,23.236,0,1072,60,371
1731589140,3.5,23.228,0,1072,60,368
1731589740,3.5,23.245,0,1075,64,371
1731590340,3.5,23.245,-0.1,1075,65,366
1731590940,3.5,23.236,-0.1,1075,64,368
1731591540,3.51,23.245,-0.1,1075,62,368
1731592140,3.5,23.253,0,1073,64,371
1731592740,3.5,23.253,0,1078,64,368
1731593340,3.5,23.245,-0.2,1072,67,360
1731593940,3.5,23.253,0,1073,65,360
1731594540,3.5,23.253,0,1075,70,368
1731595140,3.5,23.253,-0.1,1072,64,376
1731595740,3.5,23.245,0,1075,64,368
1731596340,3.5,23.253,0,1073,65,364
1731596940,3.5,23.253,-0.1,1076,70,368
1731597540,3.5,23.253,0,1072,76,368
1731598140,3.5,23.253,0.1,1072,65,368
1731598740,3.5,23.261,0,1075,64,368
1731599340,3.5,23.261,0,1072,76,368
1731599940,3.5,23.253,0.1,1072,72,368
1731600540,3.5,23.27,0,1076,72,368
1731601140,3.5,23.27,-0.2,1075,76,368
1731601740,3.5,23.261,0.2,1072,78,376
1731602340,3.5,23.261,0,1073,71,364
1731602940,3.5,23.245,0,1072,76,371
1731603540,3.5,23.253,-0.1,1070,68,376
1731604140,3.5,23.261,-0.1,1072,68,368
1731604740,3.5,23.261,-0.1,1072,67,370
1731605340,3.5,23.261,0,1068,68,372
1731605940,3.5,23.261,0,1072,64,366
1731606540,3.5,23.253,-0.1,1075,65,368
1731607140,3.5,23.27,-0.1,1075,60,360
1731607740,3.5,23.261,-0.1,1072,70,380
1731608340,3.5,23.253,-0.1,1070,64,376
1731608940,3.5,23.27,0,1072,71,368
1731609540,3.5,23.27,0.1,1072,60,368
1731610140,3.5,23.261,0,1073,64,368
1731610740,3.5,23.27,0,1072,67,384
1731611340,3.5,23.27,0,1072,56,368
1731611940,3.5,23.27,0,1075,64,368
1731612540,3.5,23.261,0,1072,64,360
1731613140,3.5,23.261,0,1073,64,359
1731613740,3.5,23.27,-0.1,1075,76,364
1731614340,3.5,23.261,0,1078,60,352
1731614940,3.5,23.261,0.1,1075,76,368
1731615540,3.5,23.27,0,1075,65,359
1731616140,3.5,23.27,0,1076,60,366
1731616740,3.5,23.27,0,1072,64,364
1731617340,3.5,23.27,0,1072,56,364
1731617940,3.5,23.27,0,1075,56,368
1731618540,3.5,23.261,0,1073,56,360
1731619140,3.5,23.261,-0.1,1075,56,356
1731619740,3.5,23.261,0.1,1072,62,369
1731620340,3.5,23.27,0,1072,64,376
1731620940,3.5,23.27,0,1072,64,384
1731621540,3.5,23.27,0,1075,56,368
1731622140,3.51,23.278,0,1075,56,359
1731622740,3.5,23.278,0,1068,76,391
1731623340,3.5,23.261,0,1072,64,368
1731623940,3.5,23.278,0,1072,44,371
1731624540,3.5,23.27,0,1072,48,368
1731625140,3.5,23.278,0,1078,56,368
1731625740,3.5,23.27,0.1,1072,60,376
1731626340,3.5,23.278,0,1076,64,368
1731626940,3.5,23.261,0.1,1073,54,368
1731627540,3.51,23.261,-0.1,1073,67,378
1731628140,3.5,23.261,0.1,1075,60,366
1731628740,3.5,23.286,0,1080,56,364
1731629340,3.5,23.278,0,1072,48,364
1731629940,3.5,23.27,0,1073,64,376
1731630540,3.5,23.27,0,1073,60,368
1731631140,3.51,23.278,-0.1,1078,56,361
1731631740,3.5,23.27,0,1072,56,368
1731632340,3.5,23.278,-0.1,1080,60,368
1731632940,3.51,23.27,0,1072,46,368
1731633540,3.5,23.278,0.1,1072,51,368
1731634140,3.5,23.27,0,1075,60,374
1731634740,3.5,23.278,-0.1,1075,48,368
1731635340,3.5,23.27,-0.1,1072,46,366
1731635940,3.51,23.27,0,1075,62,371
1731636540,3.51,23.261,0,1072,56,368
1731637140,3.5,23.253,0,1075,48,352
1731637740,3.51,23.245,0,1072,56,380
1731638340,3.51,23.253,-0.1,1072,64,374
1731638940,3.5,23.253,0,1072,56,374
1731639540,3.5,23.245,-0.1,1073,60,369
1731640140,3.5,23.245,0,1072,62,368
1731640740,3.5,23.236,-0.1,1071,40,368
1731641340,3.5,23.236,0,1072,51,374
1731641940,3.5,23.22,0,1075,60,372
1731642540,3.51,23.236,0,1073,48,360
1731643140,3.5,23.228,0.1,1073,48,369
1731643740,3.51,23.245,0,1075,51,366
1731644340,3.51,23.228,-0.1,1072,56,376
1731644940,3.5,23.22,-0.1,1075,48,360
1731645540,3.5,23.195,0,1072,52,364
1731646140,3.5,23.211,0,1078,64,368
1731646740,3.5,23.211,0.1,1072,56,364
1731647340,3.5,23.22,0.1,1072,56,369
1731647940,3.5,23.22,-0.1,1072,62,376
1731648540,3.5,23.228,0,1075,60,374
1731649140,3.51,23.228,0,1072,56,384
1731649740,3.5,23.228,-0.1,1070,48,376
1731650340,3.5,23.228,0.1,1075,54,368
1731650940,3.5,23.211,0,1075,62,372
1731651540,3.5,23.22,-0.1,1073,48,364
1731652140,3.5,23.203,0,1073,44,371
1731652740,3.5,23.203,-0.1,1072,52,376
1731653340,3.5,23.195,0.1,1075,51,368
1731653940,3.5,23.195,0,1072,56,374
1731654540,3.5,23.186,0,1076,56,364
1731655140,3.5,23.203,0,1076,56,366
1731655740,3.5,23.211,0,1080,60,364
1731656340,3.5,23.203,0,1075,60,364
1731656940,3.5,23.186,0,1072,54,368
1731657540,3.5,23.186,-0.1,1075,51,368
1731658140,3.5,23.195,0,1073,54,371
1731658740,3.5,23.203,0,1073,48,368
1731659340,3.5,23.186,-0.1,1078,60,368
1731659940,3.5,23.203,-0.1,1076,51,364
1731660540,3.5,23.211,-0.1,1073,49,372
1731661140,3.5,23.203,-0.2,1072,48,371
1731661740,3.5,23.203,0,1072,56,376
1731662340,3.5,23.203,-0.1,1075,48,368
1731662940,3.5,23.211,-0.1,1073,51,360
1731663540,3.5,23.211,0,1072,51,368
1731664140,3.5,23.203,-0.1,1073,56,376
1731664740,3.5,23.203,0,1080,56,364
1731665340,3.5,23.211,0,1072,48,364
1731665940,3.5,23.211,0,1075,52,364
1731666540,3.5,23.211,-0.1,1076,56,360
1731667140,3.5,23.22,0,1073,52,376
1731667740,3.5,23.211,0,1080,56,358
1731668340,3.5,23.22,-0.1,1072,64,372
1731668940,3.5,23.211,0,1080,56,358
1731669540,3.5,23.211,0.1,1078,49,364
1731670140,3.5,23.203,-0.1,1072,51,368
1731670740,3.5,23.22,0.1,1075,64,368
1731671340,3.5,23.211,0,1075,51,368
1731671940,3.5,23.22,0,1072,56,376
1731672540,3.5,23.22,0,1072,56,368
1731673140,3.5,23.211,0,1075,56,360
1731673740,3.5,23.22,0,1072,64,372
1731674340,3.5,23.22,0,1075,56,359
1731674940,3.5,23.22,0.1,1072,60,368
1731675540,3.5,23.22,-0.2,1072,56,384
1731676140,3.5,23.211,0,1075,64,371
1731676740,3.5,23.22,-0.2,1072,56,368
1731677340,3.5,23.22,0,1072,57,368
1731677940,3.5,23.22,0,1072,62,368
1731678540,3.5,23.22,-0.1,1072,56,361
1731679140,3.5,23.203,-0.1,1072,64,368
1731679740,3.5,23.203,0,1078,60,360
1731680340,3.5,23.211,0.1,1075,56,364
1731680940,3.5,23.203,0,1073,62,368
1731681540,3.5,23.211,-0.1,1075,60,368
1731682140,3.5,23.211,-0.1,1073,56,374
1731682740,3.5,23.211,-0.1,1075,60,368
1731683340,3.5,23.22,-0.1,1073,56,368
1731683940,3.5,23.211,0,1072,56,376
1731684540,3.5,23.195,0.1,1073,54,371
1731685140,3.5,23.211,0.1,1072,48,374
1731685740,3.5,23.211,0,1072,51,374
1731686340,3.5,23.22,0,1073,48,372
1731686940,3.5,23.211,-0.1,1076,56,360
1731687540,3.5,23.203,0,1075,49,368
1731688140,3.5,23.22,0,1072,51,368
1731688740,3.5,23.203,0,1076,49,366
1731689340,3.5,23.211,-0.1,1075,54,368
1731689940,3.5,23.22,0,1076,48,364
1731690540,3.5,23.22,0,1078,56,359
1731691140,3.5,23.211,0,1072,48,371
1731691740,3.5,23.203,0,1075,56,364
1731692340,3.5,23.211,-0.1,1072,46,368
1731692940,3.5,23.203,0,1078,49,368
1731693540,3.5,23.195,0,1073,52,368
1731694140,3.5,23.186,0,1073,48,380
1731694740,3.5,23.178,0,1076,48,372
1731695340,3.5,23.186,-0.1,1072,48,371
1731695940,3.5,23.195,0,1072,48,368
1731696540,3.5,23.195,0,1079,52,368
1731697140,3.5,23.186,-0.1,1075,48,368
1731697740,3.5,23.195,0,1075,44,359
1731698340,3.5,23.186,0,1072,48,374
1731698940,3.5,23.186,-0.1,1072,48,372
1731699540,3.5,23.186,0.1,1073,48,368
1731700140,3.5,23.195,-0.1,1075,51,368
1731700740,3.5,23.195,-0.1,1073,52,376
1731701340,3.5,23.186,-0.1,1072,48,376
1731701940,3.5,23.186,0,1075,51,368
1731702540,3.5,23.169,0,1080,32,371
1731703140,3.5,23.186,0,1073,56,376
1731703740,3.5,23.178,0,1073,48,374
1731704340,3.5,23.178,-0.1,1080,48,368
1731704940,3.5,23.178,-0.1,1075,56,369
1731705540,3.5,23.178,0,1075,56,371
1731706140,3.5,23.161,0,1080,56,359
1731706740,3.5,23.169,-0.1,1075,48,368
1731707340,3.5,23.161,0,1080,44,360
1731707940,3.5,23.169,0.1,1080,48,355
1731708540,3.5,23.169,0.1,1075,48,364
1731709140,3.5,23.161,0,1073,40,368
1731709740,3.5,23.169,0,1073,38,369
1731710340,3.5,23.161,-0.1,1072,56,369
1731710940,3.5,23.153,0,1073,51,376
1731711540,3.5,23.169,-0.1,1075,40,371
1731712140,3.5,23.161,0.1,1072,48,376
1731712740,3.5,23.161,-0.1,1078,48,372
1731713340,3.5,23.169,0,1076,48,364
1731713940,3.5,23.161,0,1076,56,364
1731714540,3.5,23.161,0,1080,49,360
1731715140,3.5,23.161,0,1079,48,358
1731715740,3.5,23.161,0,1076,56,376
1731716340,3.5,23.169,-0.1,1072,49,372
1731716940,3.5,23.161,0,1072,56,384
1731717540,3.5,23.169,-0.1,1147,32,233
1731718140,3.5,23.169,-0.1,1075,64,371
1731718740,3.5,23.144,-0.2,1072,49,376
1731719340,3.5,23.169,-0.1,1080,56,364
1731719940,3.5,23.144,0,1073,56,376
1731720540,3.5,23.161,0,1070,52,372
1731721140,3.5,23.161,0,1076,52,360
1731721740,3.5,23.169,-0.1,1073,56,376
1731722340,3.5,23.161,-0.1,1073,56,376
1731722940,3.5,23.161,-0.1,1072,54,376
1731723540,3.5,23.153,0,1075,56,374
1731724140,3.5,23.153,0,1080,56,364
1731724740,3.5,23.144,0,1079,56,364
1731725340,3.5,23.153,0,1075,56,372
1731725940,3.5,23.153,0.1,1072,48,371
1731726540,3.5,23.153,0,1075,56,372
1731727140,3.5,23.161,0,1080,52,360
1731727740,3.5,23.153,0,1072,51,364
1731728340,3.5,23.161,0,1078,48,358
1731728940,3.5,23.169,0,1075,51,360
1731729540,3.5,23.144,-0.1,1075,48,360
1731730140,3.5,23.153,0,1075,51,360
1731730740,3.5,23.153,-0.1,1072,48,376
1731731340,3.5,23.153,0,1075,48,368
1731731940,3.5,23.153,-0.1,1073,48,364
1731732540,3.5,23.144,0,1072,46,376
1731733140,3.5,23.136,0.1,1072,48,368
1731733740,3.5,23.136,-0.1,1073,51,368
1731734340,3.5,23.153,0,1072,51,371
1731734940,3.5,23.136,0,1080,48,359
1731735540,3.5,23.153,-0.1,1073,48,364
1731736140,3.5,23.144,0,1073,48,368
1731736740,3.5,23.153,0,1078,54,364
1731737340,3.5,23.153,-0.1,1073,56,368
1731737940,3.5,23.153,0,1073,51,368
1731738540,3.5,23.144,0,1072,56,376
1731739140,3.5,23.161,0,1072,52,374
1731739740,3.5,23.153,-0.1,1078,48,360
1731740340,3.5,23.144,0,1073,56,372
1731740940,3.5,23.153,0,1076,56,372
1731741540,3.5,23.153,-0.1,1075,56,364
1731742140,3.5,23.144,-0.1,1073,56,371
1731742740,3.5,23.153,-0.1,1075,56,368
1731743340,3.5,23.153,0,1072,51,372
1731743940,3.5,23.153,0,1072,48,372
1731744540,3.5,23.153,-0.1,1072,56,376
1731745140,3.5,23.161,0,1075,51,364
1731745740,3.5,23.128,0,1076,51,364
1731746340,3.5,23.144,0,1080,56,368
1731746940,3.5,23.144,0,1080,56,355
1731747540,3.5,23.153,-0.1,1072,52,374
1731748140,3.5,23.153,0,1075,54,364
1731748740,3.5,23.153,0,1073,54,374
1731749340,3.5,23.153,-0.1,1073,56,368
1731749940,3.5,23.144,0,1072,64,380
1731750540,3.5,23.153,-0.1,1073,60,372
1731751140,3.5,23.144,-0.1,1072,56,376
1731751740,3.5,23.136,0.1,1072,60,384
1731752340,3.5,23.144,0,1072,70,380
1731752940,3.5,23.144,0,1072,64,376
1731753540,3.5,23.136,0,1072,64,372
1731754140,3.5,23.144,0.1,1072,64,374
1731754740,3.5,23.144,0.1,1075,60,368
1731755340,3.5,23.144,0.1,1075,60,368
1731755940,3.5,23.144,0,1075,64,364
1731756540,3.5,23.136,0.1,1075,60,371
1731757140,3.5,23.144,0,1078,64,368
1731757740,3.5,23.144,0,1075,64,376
1731758340,3.5,23.144,0,1072,64,374
1731758940,3.5,23.144,0.1,1072,60,368
1731759540,3.5,23.144,-0.1,1072,64,364
1731760140,3.5,23.144,0,1072,64,368
1731760740,3.5,23.161,0,1072,64,368
1731761340,3.5,23.161,-0.1,1072,76,368
1731761940,3.5,23.153,0,1075,78,368
1731762540,3.5,23.144,0,1072,76,368
1731763140,3.5,23.153,0,1078,72,364
1731763740,3.5,23.153,0,1075,64,368
1731764340,3.5,23.136,-0.2,1073,76,371
1731764940,3.5,23.153,0,1075,76,368
1731765540,3.5,23.153,-0.1,1073,78,360
1731766140,3.5,23.161,-0.1,1072,72,364
1731766740,3.5,23.153,-0.1,1072,78,366
1731767340,3.5,23.153,-0.1,1073,88,364
1731767940,3.5,23.161,-0.1,1070,83,371
1731768540,3.5,23.153,0.1,1075,80,371
1731769140,3.5,23.161,0,1071,84,384
1731769740,3.5,23.153,-0.1,1068,103,388
1731770340,3.5,23.144,0,1073,92,374
1731770940,3.5,23.119,0,1068,96,384
1731771540,3.5,23.128,0.1,1072,92,374
1731772140,3.5,23.128,-0.1,1072,96,384
1731772740,3.5,23.136,0,1075,92,374
1731773340,3.5,23.128,-0.1,1073,80,368
1731773940,3.5,23.128,-0.1,1073,81,380
1731774540,3.5,23.119,0.1,1072,108,368
1731775140,3.5,23.103,-0.1,1078,81,364
1731775740,3.5,23.119,0.1,1072,96,372
1731776340,3.5,23.119,-0.1,1073,88,384
1731776940,3.5,23.111,-0.1,1072,71,368
1731777540,3.5,23.119,-0.1,1072,86,360
1731778140,3.5,23.111,0,1072,80,376
1731778740,3.5,23.103,0,1070,72,376
1731779340,3.5,23.111,0,1073,92,368
1731779940,3.5,23.111,0.1,1075,76,368
1731780540,3.5,23.103,0,1073,70,368
1731781140,3.5,23.103,0,1073,88,374
1731781740,3.5,23.111,-0.1,1072,76,380
1731782340,3.5,23.119,0,1072,80,376
1731782940,3.5,23.119,0,1072,76,376
1731783540,3.5,23.111,0,1072,84,376
1731784140,3.5,23.119,-0.1,1076,84,369
1731784740,3.5,23.111,-0.1,1075,92,368
1731785340,3.5,23.119,0,1073,73,376
1731785940,3.5,23.111,0.1,1072,78,374
1731786540,3.5,23.111,-0.1,1073,80,368
1731787140,3.5,23.111,0,1072,88,376
1731787740,3.5,23.119,0.1,1072,76,376
1731788340,3.5,23.103,0.1,1072,88,376
1731788940,3.5,23.111,0,1070,88,376
1731789540,3.5,23.111,0,1072,82,368
1731790140,3.5,23.103,0,1072,78,368
1731790740,3.5,23.111,0,1073,86,371
1731791340,3.5,23.111,-0.2,1073,78,376
1731791940,3.5,23.111,0,1078,78,368
1731792540,3.5,23.094,-0.1,1072,76,376
1731793140,3.5,23.103,0,1073,84,368
1731793740,3.5,23.111,0,1072,76,369
1731794340,3.5,23.111,-0.1,1075,80,368
1731794940,3.5,23.111,-0.1,1072,88,372
1731795540,3.5,23.111,0,1072,79,374
1731796140,3.5,23.111,-0.1,1068,96,387
1731796740,3.5,23.111,0,1072,88,368
1731797340,3.5,23.094,-0.1,1076,92,368
1731797940,3.5,23.094,-0.1,1072,80,376
1731798540,3.5,23.103,-0.1,1072,96,380
1731799140,3.5,23.094,0,1070,88,376
1731799740,3.5,23.103,0,1072,83,376
1731800340,3.5,23.103,0,1079,88,364
1731800940,3.5,23.086,-0.1,1075,88,360
1731801540,3.5,23.094,0.1,1073,79,371
1731802140,3.5,23.103,0,1073,80,364
1731802740,3.5,23.103,0,1072,81,364
1731803340,3.5,23.103,0,1072,88,368
1731803940,3.5,23.103,-0.1,1072,79,380
1731804540,3.5,23.103,-0.1,1065,92,387
1731805140,3.5,23.103,-0.1,1072,83,364
1731805740,3.5,23.103,0,1072,96,368
1731806340,3.5,23.111,-0.1,1072,88,372
1731806940,3.5,23.111,0,1072,76,376
1731807540,3.5,23.111,0,1075,88,368
1731808140,3.5,23.111,0,1073,72,371
1731808740,3.5,23.103,0,1078,78,364
1731809340,3.5,23.119,0,1072,80,368
1731809940,3.5,23.119,0.1,1072,88,368
1731810540,3.5,23.111,-0.1,1073,72,360
1731811140,3.5,23.111,0,1072,83,368
1731811740,3.5,23.103,-0.1,1075,70,360
1731812340,3.5,23.111,0,1072,68,368
1731812940,3.5,23.119,0.1,1072,67,371
1731813540,3.5,23.119,0,1072,72,376
1731814140,3.5,23.103,0.1,1076,65,364
1731814740,3.5,23.128,0,1076,78,352
1731815340,3.5,23.119,0,1073,72,368
1731815940,3.5,23.111,0,1076,68,368
1731816540,3.5,23.119,0,1072,67,372
1731817140,3.5,23.128,0,1078,64,359
1731817740,3.5,23.128,0,1072,64,372
1731818340,3.5,23.119,0.2,1072,60,374
1731818940,3.5,23.119,0,1072,67,368
1731819540,3.5,23.128,-0.2,1076,64,360
1731820140,3.5,23.128,0,1072,64,372
1731820740,3.5,23.119,-0.1,1073,64,366
1731821340,3.5,23.119,0,1072,62,364
1731821940,3.5,23.136,0.1,1072,62,368
1731822540,3.5,23.111,-0.1,1078,68,360
1731823140,3.5,23.136,-0.1,1073,62,368
1731823740,3.5,23.136,0,1073,67,368
1731824340,3.5,23.144,-0.1,1072,60,368
1731824940,3.5,23.136,0,1073,64,366
1731825540,3.5,23.128,0,1080,60,352
1731826140,3.5,23.128,-0.1,1073,56,369
1731826740,3.5,23.136,0,1072,62,366
1731827340,3.5,23.144,0,1080,60,359
1731827940,3.5,23.153,-0.1,1075,54,368
1731828540,3.5,23.144,-0.1,1076,56,368
1731829140,3.5,23.144,-0.1,1073,56,368
1731829740,3.5,23.153,0.1,1072,56,368
1731830340,3.5,23.153,0.1,1080,60,360
1731830940,3.5,23.128,0,1075,60,368
1731831540,3.5,23.144,0,1075,56,368
1731832140,3.5,23.144,0,1075,56,364
1731832740,3.5,23.144,0,1072,56,369
1731833340,3.5,23.144,-0.1,1072,56,376
1731833940,3.5,23.153,0,1072,51,374
1731834540,3.5,23.153,-0.1,1073,48,374
1731835140,3.5,23.153,0,1075,56,368
1731835740,3.5,23.136,0,1075,56,368
1731836340,3.5,23.153,0,1076,54,368
1731836940,3.5,23.144,0,1072,56,374
1731837540,3.5,23.153,0,1072,56,368
1731838140,3.5,23.153,0,1072,56,371
1731838740,3.5,23.161,0,1073,52,376
1731839340,3.5,23.153,0,1075,51,368
1731839940,3.5,23.161,0,1080,56,364
1731840540,3.5,23.161,0,1075,56,360
1731841140,3.5,23.161,-0.1,1072,52,384
1731841740,3.5,23.161,-0.1,1080,60,364
1731842340,3.5,23.161,0,1073,56,369
1731842940,3.5,23.169,0,1076,56,368
1731843540,3.5,23.153,0,1072,56,376
1731844140,3.5,23.178,0,1073,51,371
1731844740,3.5,23.178,0.1,1075,56,368
1731845340,3.5,23.178,0,1072,56,376
1731845940,3.5,23.161,0,1072,56,374
1731846540,3.5,23.178,0,1072,64,376
1731847140,3.5,23.153,-0.1,1072,56,376
1731847740,3.5,23.178,-0.1,1078,60,368
1731848340,3.5,23.169,0,1072,56,374
1731848940,3.5,23.178,0,1072,60,376
1731849540,3.5,23.178,-0.1,1072,60,374
1731850140,3.5,23.169,0,1072,56,374
1731850740,3.5,23.169,0.1,1072,56,376
1731851340,3.5,23.178,-0.1,1073,56,371
1731851940,3.5,23.178,0,1073,56,368
1731852540,3.5,23.161,0,1072,56,374
1731853140,3.5,23.169,0.1,1073,56,372
1731853740,3.5,23.178,0,1072,64,368
1731854340,3.5,23.186,0.1,1075,60,368
1731854940,3.5,23.178,-0.1,1078,64,358
1731855540,3.5,23.186,0.1,1075,60,368
1731856140,3.5,23.178,-0.1,1073,60,368
1731856740,3.5,23.169,0,1072,56,368
1731857340,3.5,23.169,0,1073,64,372
1731857940,3.5,23.169,0.1,1148,48,243
1731858540,3.5,23.169,0,1073,64,376
1731859140,3.5,23.169,0,1079,67,364
1731859740,3.5,23.186,0,1072,64,374
1731860340,3.5,23.178,-0.1,1075,64,376
1731860940,3.5,23.178,0.1,1072,56,360
